
running ./paper_experiments.py -m 0 -d 2 -p 5 
{'loss': 2.1835, 'learning_rate': 1.9083969465648855e-07, 'epoch': 0.02}
{'loss': 0.0631, 'learning_rate': 3.473282442748092e-05, 'epoch': 14.98}
{'loss': 0.044, 'learning_rate': 3.471162001696353e-05, 'epoch': 14.99}
testset on epoch 14.999618757148303 acc:  0.603125  prec  0.7127783065283065  rec  0.6031249999999999  f1  0.5545552893611307
{'eval_loss': 0.5241066217422485, 'eval_accuracy': 0.92, 'eval_runtime': 10.173, 'eval_samples_per_second': 29.49, 'eval_steps_per_second': 7.372, 'epoch': 15.0}
{'loss': 0.0047, 'learning_rate': 3.4690415606446144e-05, 'epoch': 15.01}
{'loss': 0.1761, 'learning_rate': 3.466921119592875e-05, 'epoch': 15.02}
{'loss': 0.0, 'learning_rate': 3.464800678541137e-05, 'epoch': 15.04}
{'loss': 0.1538, 'learning_rate': 3.462680237489398e-05, 'epoch': 15.05}
{'loss': 0.0095, 'learning_rate': 3.4605597964376594e-05, 'epoch': 15.07}
{'loss': 0.0827, 'learning_rate': 3.4584393553859206e-05, 'epoch': 15.08}
{'loss': 0.0366, 'learning_rate': 3.456318914334182e-05, 'epoch': 15.1}
{'loss': 0.0029, 'learning_rate': 3.454198473282443e-05, 'epoch': 15.11}
{'loss': 0.0566, 'learning_rate': 3.4520780322307036e-05, 'epoch': 15.13}
{'loss': 0.0404, 'learning_rate': 3.4499575911789655e-05, 'epoch': 15.14}
{'loss': 0.0002, 'learning_rate': 3.447837150127227e-05, 'epoch': 15.16}
{'loss': 0.0836, 'learning_rate': 3.445716709075488e-05, 'epoch': 15.17}
{'loss': 0.0315, 'learning_rate': 3.443596268023749e-05, 'epoch': 15.19}
{'loss': 0.0167, 'learning_rate': 3.4414758269720105e-05, 'epoch': 15.2}
{'loss': 0.0001, 'learning_rate': 3.439355385920272e-05, 'epoch': 15.22}
{'loss': 0.1075, 'learning_rate': 3.437234944868532e-05, 'epoch': 15.23}
{'loss': 0.0576, 'learning_rate': 3.435114503816794e-05, 'epoch': 15.25}
{'loss': 0.0035, 'learning_rate': 3.4329940627650554e-05, 'epoch': 15.26}
{'loss': 0.0119, 'learning_rate': 3.4308736217133167e-05, 'epoch': 15.28}
{'loss': 0.0002, 'learning_rate': 3.428753180661578e-05, 'epoch': 15.3}
{'loss': 0.0719, 'learning_rate': 3.426632739609839e-05, 'epoch': 15.31}
{'loss': 0.0004, 'learning_rate': 3.4245122985581004e-05, 'epoch': 15.33}
{'loss': 0.0457, 'learning_rate': 3.4223918575063616e-05, 'epoch': 15.34}
{'loss': 0.0062, 'learning_rate': 3.420271416454623e-05, 'epoch': 15.36}
{'loss': 0.0278, 'learning_rate': 3.418150975402884e-05, 'epoch': 15.37}
{'loss': 0.0345, 'learning_rate': 3.416030534351145e-05, 'epoch': 15.39}
{'loss': 0.0009, 'learning_rate': 3.4139100932994065e-05, 'epoch': 15.4}
{'loss': 0.0829, 'learning_rate': 3.411789652247668e-05, 'epoch': 15.42}
{'loss': 0.0809, 'learning_rate': 3.409669211195929e-05, 'epoch': 15.43}
{'loss': 0.0209, 'learning_rate': 3.40754877014419e-05, 'epoch': 15.45}
{'loss': 0.0022, 'learning_rate': 3.4054283290924515e-05, 'epoch': 15.46}
{'loss': 0.0058, 'learning_rate': 3.403307888040713e-05, 'epoch': 15.48}
{'loss': 0.0174, 'learning_rate': 3.401187446988974e-05, 'epoch': 15.49}
{'loss': 0.0474, 'learning_rate': 3.399067005937235e-05, 'epoch': 15.51}
{'loss': 0.0729, 'learning_rate': 3.3969465648854964e-05, 'epoch': 15.52}
{'loss': 0.0357, 'learning_rate': 3.3948261238337577e-05, 'epoch': 15.54}
{'loss': 0.031, 'learning_rate': 3.392705682782019e-05, 'epoch': 15.55}
{'loss': 0.0313, 'learning_rate': 3.39058524173028e-05, 'epoch': 15.57}
{'loss': 0.0004, 'learning_rate': 3.3884648006785414e-05, 'epoch': 15.59}
{'loss': 0.008, 'learning_rate': 3.3863443596268026e-05, 'epoch': 15.6}
{'loss': 0.0743, 'learning_rate': 3.384223918575064e-05, 'epoch': 15.62}
{'loss': 0.0217, 'learning_rate': 3.382103477523325e-05, 'epoch': 15.63}
{'loss': 0.0016, 'learning_rate': 3.379983036471586e-05, 'epoch': 15.65}
{'loss': 0.0216, 'learning_rate': 3.3778625954198475e-05, 'epoch': 15.66}
{'loss': 0.0003, 'learning_rate': 3.375742154368109e-05, 'epoch': 15.68}
{'loss': 0.0003, 'learning_rate': 3.37362171331637e-05, 'epoch': 15.69}
{'loss': 0.1268, 'learning_rate': 3.371501272264631e-05, 'epoch': 15.71}
{'loss': 0.0003, 'learning_rate': 3.3693808312128925e-05, 'epoch': 15.72}
{'loss': 0.0994, 'learning_rate': 3.367260390161154e-05, 'epoch': 15.74}
{'loss': 0.0263, 'learning_rate': 3.365139949109415e-05, 'epoch': 15.75}
{'loss': 0.0574, 'learning_rate': 3.363019508057676e-05, 'epoch': 15.77}
{'loss': 0.055, 'learning_rate': 3.3608990670059374e-05, 'epoch': 15.78}
{'loss': 0.024, 'learning_rate': 3.358778625954199e-05, 'epoch': 15.8}
{'loss': 0.0612, 'learning_rate': 3.35665818490246e-05, 'epoch': 15.81}
{'loss': 0.0003, 'learning_rate': 3.354537743850721e-05, 'epoch': 15.83}
{'loss': 0.0039, 'learning_rate': 3.3524173027989824e-05, 'epoch': 15.84}
{'loss': 0.0002, 'learning_rate': 3.3502968617472436e-05, 'epoch': 15.86}
{'loss': 0.0245, 'learning_rate': 3.348176420695505e-05, 'epoch': 15.87}
{'loss': 0.0002, 'learning_rate': 3.346055979643766e-05, 'epoch': 15.89}
{'loss': 0.0014, 'learning_rate': 3.343935538592027e-05, 'epoch': 15.91}
{'loss': 0.0198, 'learning_rate': 3.3418150975402886e-05, 'epoch': 15.92}
{'loss': 0.0997, 'learning_rate': 3.33969465648855e-05, 'epoch': 15.94}
{'loss': 0.0753, 'learning_rate': 3.337574215436811e-05, 'epoch': 15.95}
{'loss': 0.0023, 'learning_rate': 3.335453774385072e-05, 'epoch': 15.97}
{'loss': 0.033, 'learning_rate': 3.3333333333333335e-05, 'epoch': 15.98}
{'loss': 0.054, 'learning_rate': 3.331212892281595e-05, 'epoch': 16.0}
testset on epoch 16.0 acc:  0.56875  prec  0.6194375446331543  rec  0.56875  f1  0.5245072981750634
{'eval_loss': 0.4682241678237915, 'eval_accuracy': 0.93, 'eval_runtime': 10.6463, 'eval_samples_per_second': 28.179, 'eval_steps_per_second': 7.045, 'epoch': 16.0}
{'loss': 0.0066, 'learning_rate': 3.329092451229856e-05, 'epoch': 16.01}
{'loss': 0.0021, 'learning_rate': 3.326972010178117e-05, 'epoch': 16.03}
{'loss': 0.0063, 'learning_rate': 3.3248515691263784e-05, 'epoch': 16.04}
{'loss': 0.001, 'learning_rate': 3.32273112807464e-05, 'epoch': 16.06}
{'loss': 0.0867, 'learning_rate': 3.320610687022901e-05, 'epoch': 16.07}
{'loss': 0.0121, 'learning_rate': 3.318490245971162e-05, 'epoch': 16.09}
{'loss': 0.1043, 'learning_rate': 3.3163698049194234e-05, 'epoch': 16.1}
{'loss': 0.0005, 'learning_rate': 3.3142493638676846e-05, 'epoch': 16.12}
{'loss': 0.0002, 'learning_rate': 3.312128922815946e-05, 'epoch': 16.13}
{'loss': 0.1062, 'learning_rate': 3.310008481764207e-05, 'epoch': 16.15}
{'loss': 0.0002, 'learning_rate': 3.307888040712468e-05, 'epoch': 16.16}
{'loss': 0.002, 'learning_rate': 3.3057675996607296e-05, 'epoch': 16.18}
{'loss': 0.0645, 'learning_rate': 3.303647158608991e-05, 'epoch': 16.2}
{'loss': 0.0222, 'learning_rate': 3.301526717557252e-05, 'epoch': 16.21}
{'loss': 0.0001, 'learning_rate': 3.299406276505513e-05, 'epoch': 16.23}
{'loss': 0.0001, 'learning_rate': 3.2972858354537745e-05, 'epoch': 16.24}
{'loss': 0.0215, 'learning_rate': 3.295165394402036e-05, 'epoch': 16.26}
{'loss': 0.0833, 'learning_rate': 3.293044953350297e-05, 'epoch': 16.27}
{'loss': 0.0174, 'learning_rate': 3.290924512298558e-05, 'epoch': 16.29}
{'loss': 0.0015, 'learning_rate': 3.2888040712468194e-05, 'epoch': 16.3}
{'loss': 0.0538, 'learning_rate': 3.286683630195081e-05, 'epoch': 16.32}
{'loss': 0.0089, 'learning_rate': 3.284563189143342e-05, 'epoch': 16.33}
{'loss': 0.0365, 'learning_rate': 3.282442748091603e-05, 'epoch': 16.35}
{'loss': 0.0325, 'learning_rate': 3.2803223070398644e-05, 'epoch': 16.36}
{'loss': 0.0224, 'learning_rate': 3.2782018659881256e-05, 'epoch': 16.38}
{'loss': 0.0038, 'learning_rate': 3.276081424936387e-05, 'epoch': 16.39}
{'loss': 0.0522, 'learning_rate': 3.273960983884648e-05, 'epoch': 16.41}
{'loss': 0.0299, 'learning_rate': 3.271840542832909e-05, 'epoch': 16.42}
{'loss': 0.0767, 'learning_rate': 3.2697201017811706e-05, 'epoch': 16.44}
{'loss': 0.0026, 'learning_rate': 3.267599660729432e-05, 'epoch': 16.45}
{'loss': 0.0201, 'learning_rate': 3.265479219677693e-05, 'epoch': 16.47}
{'loss': 0.0751, 'learning_rate': 3.263358778625954e-05, 'epoch': 16.48}
{'loss': 0.003, 'learning_rate': 3.2612383375742155e-05, 'epoch': 16.5}
{'loss': 0.0, 'learning_rate': 3.259117896522477e-05, 'epoch': 16.52}
{'loss': 0.0244, 'learning_rate': 3.256997455470738e-05, 'epoch': 16.53}
{'loss': 0.0268, 'learning_rate': 3.254877014418999e-05, 'epoch': 16.55}
{'loss': 0.0465, 'learning_rate': 3.2527565733672604e-05, 'epoch': 16.56}
{'loss': 0.0041, 'learning_rate': 3.250636132315522e-05, 'epoch': 16.58}
{'loss': 0.0214, 'learning_rate': 3.248515691263783e-05, 'epoch': 16.59}
{'loss': 0.0087, 'learning_rate': 3.246395250212044e-05, 'epoch': 16.61}
{'loss': 0.023, 'learning_rate': 3.2442748091603054e-05, 'epoch': 16.62}
{'loss': 0.0051, 'learning_rate': 3.242154368108567e-05, 'epoch': 16.64}
{'loss': 0.0076, 'learning_rate': 3.240033927056828e-05, 'epoch': 16.65}
{'loss': 0.1236, 'learning_rate': 3.237913486005089e-05, 'epoch': 16.67}
{'loss': 0.0612, 'learning_rate': 3.23579304495335e-05, 'epoch': 16.68}
{'loss': 0.0051, 'learning_rate': 3.2336726039016116e-05, 'epoch': 16.7}
{'loss': 0.0722, 'learning_rate': 3.231552162849873e-05, 'epoch': 16.71}
{'loss': 0.0134, 'learning_rate': 3.229431721798134e-05, 'epoch': 16.73}
{'loss': 0.0585, 'learning_rate': 3.227311280746396e-05, 'epoch': 16.74}
{'loss': 0.0003, 'learning_rate': 3.2251908396946565e-05, 'epoch': 16.76}
{'loss': 0.0071, 'learning_rate': 3.223070398642918e-05, 'epoch': 16.77}
{'loss': 0.0019, 'learning_rate': 3.220949957591179e-05, 'epoch': 16.79}
{'loss': 0.0094, 'learning_rate': 3.21882951653944e-05, 'epoch': 16.81}
{'loss': 0.052, 'learning_rate': 3.2167090754877015e-05, 'epoch': 16.82}
{'loss': 0.0, 'learning_rate': 3.214588634435963e-05, 'epoch': 16.84}
{'loss': 0.0571, 'learning_rate': 3.2124681933842246e-05, 'epoch': 16.85}
{'loss': 0.0088, 'learning_rate': 3.210347752332485e-05, 'epoch': 16.87}
{'loss': 0.0001, 'learning_rate': 3.2082273112807464e-05, 'epoch': 16.88}
{'loss': 0.0001, 'learning_rate': 3.2061068702290076e-05, 'epoch': 16.9}
{'loss': 0.0001, 'learning_rate': 3.2039864291772695e-05, 'epoch': 16.91}
{'loss': 0.0001, 'learning_rate': 3.20186598812553e-05, 'epoch': 16.93}
{'loss': 0.0001, 'learning_rate': 3.1997455470737913e-05, 'epoch': 16.94}
{'loss': 0.0337, 'learning_rate': 3.197625106022053e-05, 'epoch': 16.96}
{'loss': 0.0753, 'learning_rate': 3.195504664970314e-05, 'epoch': 16.97}
{'loss': 0.0232, 'learning_rate': 3.193384223918575e-05, 'epoch': 16.99}
testset on epoch 16.99885627144491 acc:  0.5875  prec  0.6136232484144384  rec  0.5875  f1  0.5464133253524625
{'eval_loss': 0.6387401819229126, 'eval_accuracy': 0.9333333333333333, 'eval_runtime': 10.4968, 'eval_samples_per_second': 28.58, 'eval_steps_per_second': 7.145, 'epoch': 17.0}
{'loss': 0.0865, 'learning_rate': 3.191263782866836e-05, 'epoch': 17.0}
{'loss': 0.0608, 'learning_rate': 3.189143341815098e-05, 'epoch': 17.02}
{'loss': 0.0146, 'learning_rate': 3.187022900763359e-05, 'epoch': 17.03}
{'loss': 0.0249, 'learning_rate': 3.18490245971162e-05, 'epoch': 17.05}
{'loss': 0.0075, 'learning_rate': 3.182782018659882e-05, 'epoch': 17.06}
{'loss': 0.0086, 'learning_rate': 3.1806615776081425e-05, 'epoch': 17.08}
{'loss': 0.0002, 'learning_rate': 3.178541136556404e-05, 'epoch': 17.09}
{'loss': 0.0365, 'learning_rate': 3.176420695504665e-05, 'epoch': 17.11}
{'loss': 0.0001, 'learning_rate': 3.174300254452927e-05, 'epoch': 17.13}
{'loss': 0.028, 'learning_rate': 3.1721798134011874e-05, 'epoch': 17.14}
{'loss': 0.0544, 'learning_rate': 3.1700593723494486e-05, 'epoch': 17.16}
{'loss': 0.0392, 'learning_rate': 3.16793893129771e-05, 'epoch': 17.17}
{'loss': 0.0015, 'learning_rate': 3.165818490245971e-05, 'epoch': 17.19}
{'loss': 0.0352, 'learning_rate': 3.1636980491942323e-05, 'epoch': 17.2}
{'loss': 0.0215, 'learning_rate': 3.1615776081424936e-05, 'epoch': 17.22}
{'loss': 0.0008, 'learning_rate': 3.1594571670907555e-05, 'epoch': 17.23}
{'loss': 0.0101, 'learning_rate': 3.157336726039016e-05, 'epoch': 17.25}
{'loss': 0.0223, 'learning_rate': 3.155216284987277e-05, 'epoch': 17.26}
{'loss': 0.0024, 'learning_rate': 3.1530958439355385e-05, 'epoch': 17.28}
{'loss': 0.0075, 'learning_rate': 3.1509754028838004e-05, 'epoch': 17.29}
{'loss': 0.0048, 'learning_rate': 3.148854961832061e-05, 'epoch': 17.31}
{'loss': 0.0162, 'learning_rate': 3.146734520780322e-05, 'epoch': 17.32}
{'loss': 0.0165, 'learning_rate': 3.144614079728584e-05, 'epoch': 17.34}
{'loss': 0.0068, 'learning_rate': 3.142493638676845e-05, 'epoch': 17.35}
{'loss': 0.0001, 'learning_rate': 3.140373197625106e-05, 'epoch': 17.37}
{'loss': 0.0003, 'learning_rate': 3.138252756573367e-05, 'epoch': 17.38}
{'loss': 0.0004, 'learning_rate': 3.136132315521629e-05, 'epoch': 17.4}
{'loss': 0.0814, 'learning_rate': 3.1340118744698896e-05, 'epoch': 17.42}
{'loss': 0.0577, 'learning_rate': 3.131891433418151e-05, 'epoch': 17.43}
{'loss': 0.002, 'learning_rate': 3.129770992366413e-05, 'epoch': 17.45}
{'loss': 0.0339, 'learning_rate': 3.1276505513146734e-05, 'epoch': 17.46}
{'loss': 0.0, 'learning_rate': 3.1255301102629346e-05, 'epoch': 17.48}
{'loss': 0.0061, 'learning_rate': 3.123409669211196e-05, 'epoch': 17.49}
{'loss': 0.0516, 'learning_rate': 3.121289228159458e-05, 'epoch': 17.51}
{'loss': 0.0101, 'learning_rate': 3.119168787107718e-05, 'epoch': 17.52}
{'loss': 0.0001, 'learning_rate': 3.1170483460559795e-05, 'epoch': 17.54}
{'loss': 0.0, 'learning_rate': 3.1149279050042414e-05, 'epoch': 17.55}
{'loss': 0.0241, 'learning_rate': 3.112807463952502e-05, 'epoch': 17.57}
{'loss': 0.0018, 'learning_rate': 3.110687022900763e-05, 'epoch': 17.58}
{'loss': 0.0015, 'learning_rate': 3.1085665818490245e-05, 'epoch': 17.6}
{'loss': 0.0169, 'learning_rate': 3.1064461407972864e-05, 'epoch': 17.61}
{'loss': 0.0, 'learning_rate': 3.104325699745547e-05, 'epoch': 17.63}
{'loss': 0.009, 'learning_rate': 3.102205258693808e-05, 'epoch': 17.64}
{'loss': 0.006, 'learning_rate': 3.10008481764207e-05, 'epoch': 17.66}
{'loss': 0.0092, 'learning_rate': 3.097964376590331e-05, 'epoch': 17.67}
{'loss': 0.0035, 'learning_rate': 3.095843935538592e-05, 'epoch': 17.69}
{'loss': 0.0378, 'learning_rate': 3.093723494486853e-05, 'epoch': 17.7}
{'loss': 0.1713, 'learning_rate': 3.091603053435115e-05, 'epoch': 17.72}
{'loss': 0.0049, 'learning_rate': 3.0894826123833756e-05, 'epoch': 17.74}
{'loss': 0.0264, 'learning_rate': 3.087362171331637e-05, 'epoch': 17.75}
{'loss': 0.0489, 'learning_rate': 3.085241730279899e-05, 'epoch': 17.77}
{'loss': 0.1391, 'learning_rate': 3.08312128922816e-05, 'epoch': 17.78}
{'loss': 0.0004, 'learning_rate': 3.0810008481764205e-05, 'epoch': 17.8}
{'loss': 0.0005, 'learning_rate': 3.078880407124682e-05, 'epoch': 17.81}
{'loss': 0.0953, 'learning_rate': 3.076759966072944e-05, 'epoch': 17.83}
{'loss': 0.0474, 'learning_rate': 3.074639525021204e-05, 'epoch': 17.84}
{'loss': 0.0793, 'learning_rate': 3.0725190839694655e-05, 'epoch': 17.86}
{'loss': 0.0089, 'learning_rate': 3.0703986429177274e-05, 'epoch': 17.87}
{'loss': 0.0051, 'learning_rate': 3.0682782018659886e-05, 'epoch': 17.89}
{'loss': 0.1432, 'learning_rate': 3.066157760814249e-05, 'epoch': 17.9}
{'loss': 0.0104, 'learning_rate': 3.0640373197625104e-05, 'epoch': 17.92}
{'loss': 0.0769, 'learning_rate': 3.061916878710772e-05, 'epoch': 17.93}
{'loss': 0.0, 'learning_rate': 3.0597964376590336e-05, 'epoch': 17.95}
{'loss': 0.0012, 'learning_rate': 3.057675996607294e-05, 'epoch': 17.96}
{'loss': 0.0476, 'learning_rate': 3.055555555555556e-05, 'epoch': 17.98}
{'loss': 0.0001, 'learning_rate': 3.053435114503817e-05, 'epoch': 17.99}
testset on epoch 17.999237514296606 acc:  0.540625  prec  0.591695785373111  rec  0.5406249999999999  f1  0.4796609675785208
{'eval_loss': 0.9531823992729187, 'eval_accuracy': 0.8833333333333333, 'eval_runtime': 10.5911, 'eval_samples_per_second': 28.326, 'eval_steps_per_second': 7.081, 'epoch': 18.0}
{'loss': 0.0269, 'learning_rate': 3.0513146734520782e-05, 'epoch': 18.01}
{'loss': 0.0252, 'learning_rate': 3.049194232400339e-05, 'epoch': 18.03}
{'loss': 0.0159, 'learning_rate': 3.047073791348601e-05, 'epoch': 18.04}
{'loss': 0.0, 'learning_rate': 3.044953350296862e-05, 'epoch': 18.06}
{'loss': 0.0007, 'learning_rate': 3.042832909245123e-05, 'epoch': 18.07}
{'loss': 0.0101, 'learning_rate': 3.0407124681933847e-05, 'epoch': 18.09}
{'loss': 0.0209, 'learning_rate': 3.0385920271416456e-05, 'epoch': 18.1}
{'loss': 0.0046, 'learning_rate': 3.0364715860899068e-05, 'epoch': 18.12}
{'loss': 0.0654, 'learning_rate': 3.0343511450381677e-05, 'epoch': 18.13}
{'loss': 0.0, 'learning_rate': 3.0322307039864296e-05, 'epoch': 18.15}
{'loss': 0.0006, 'learning_rate': 3.0301102629346905e-05, 'epoch': 18.16}
{'loss': 0.0201, 'learning_rate': 3.0279898218829518e-05, 'epoch': 18.18}
{'loss': 0.0, 'learning_rate': 3.0258693808312133e-05, 'epoch': 18.19}
{'loss': 0.0576, 'learning_rate': 3.0237489397794742e-05, 'epoch': 18.21}
{'loss': 0.0256, 'learning_rate': 3.0216284987277355e-05, 'epoch': 18.22}
{'loss': 0.029, 'learning_rate': 3.0195080576759964e-05, 'epoch': 18.24}
{'loss': 0.0146, 'learning_rate': 3.0173876166242583e-05, 'epoch': 18.25}
{'loss': 0.0725, 'learning_rate': 3.0152671755725192e-05, 'epoch': 18.27}
{'loss': 0.0018, 'learning_rate': 3.0131467345207804e-05, 'epoch': 18.28}
{'loss': 0.0759, 'learning_rate': 3.011026293469042e-05, 'epoch': 18.3}
{'loss': 0.0002, 'learning_rate': 3.008905852417303e-05, 'epoch': 18.31}
{'loss': 0.0674, 'learning_rate': 3.006785411365564e-05, 'epoch': 18.33}
{'loss': 0.01, 'learning_rate': 3.0046649703138254e-05, 'epoch': 18.35}
{'loss': 0.0008, 'learning_rate': 3.002544529262087e-05, 'epoch': 18.36}
{'loss': 0.0456, 'learning_rate': 3.0004240882103478e-05, 'epoch': 18.38}
{'loss': 0.0003, 'learning_rate': 2.998303647158609e-05, 'epoch': 18.39}
{'loss': 0.0319, 'learning_rate': 2.9961832061068706e-05, 'epoch': 18.41}
{'loss': 0.0212, 'learning_rate': 2.994062765055132e-05, 'epoch': 18.42}
{'loss': 0.0005, 'learning_rate': 2.9919423240033928e-05, 'epoch': 18.44}
{'loss': 0.0003, 'learning_rate': 2.989821882951654e-05, 'epoch': 18.45}
{'loss': 0.0002, 'learning_rate': 2.9877014418999156e-05, 'epoch': 18.47}
{'loss': 0.0003, 'learning_rate': 2.9855810008481765e-05, 'epoch': 18.48}
{'loss': 0.0008, 'learning_rate': 2.9834605597964377e-05, 'epoch': 18.5}
{'loss': 0.0371, 'learning_rate': 2.9813401187446993e-05, 'epoch': 18.51}
{'loss': 0.0289, 'learning_rate': 2.9792196776929605e-05, 'epoch': 18.53}
{'loss': 0.0001, 'learning_rate': 2.9770992366412214e-05, 'epoch': 18.54}
{'loss': 0.0211, 'learning_rate': 2.9749787955894827e-05, 'epoch': 18.56}
{'loss': 0.0004, 'learning_rate': 2.9728583545377442e-05, 'epoch': 18.57}
{'loss': 0.0391, 'learning_rate': 2.970737913486005e-05, 'epoch': 18.59}
{'loss': 0.0065, 'learning_rate': 2.9686174724342664e-05, 'epoch': 18.6}
{'loss': 0.0017, 'learning_rate': 2.9664970313825276e-05, 'epoch': 18.62}
{'loss': 0.0199, 'learning_rate': 2.9643765903307892e-05, 'epoch': 18.64}
{'loss': 0.1396, 'learning_rate': 2.96225614927905e-05, 'epoch': 18.65}
{'loss': 0.1502, 'learning_rate': 2.9601357082273113e-05, 'epoch': 18.67}
{'loss': 0.0051, 'learning_rate': 2.958015267175573e-05, 'epoch': 18.68}
{'loss': 0.01, 'learning_rate': 2.955894826123834e-05, 'epoch': 18.7}
{'loss': 0.0001, 'learning_rate': 2.953774385072095e-05, 'epoch': 18.71}
{'loss': 0.0131, 'learning_rate': 2.9516539440203562e-05, 'epoch': 18.73}
{'loss': 0.0048, 'learning_rate': 2.9495335029686178e-05, 'epoch': 18.74}
{'loss': 0.0025, 'learning_rate': 2.9474130619168787e-05, 'epoch': 18.76}
{'loss': 0.0001, 'learning_rate': 2.94529262086514e-05, 'epoch': 18.77}
{'loss': 0.0317, 'learning_rate': 2.9431721798134015e-05, 'epoch': 18.79}
{'loss': 0.003, 'learning_rate': 2.9410517387616628e-05, 'epoch': 18.8}
{'loss': 0.0126, 'learning_rate': 2.9389312977099237e-05, 'epoch': 18.82}
{'loss': 0.0008, 'learning_rate': 2.936810856658185e-05, 'epoch': 18.83}
{'loss': 0.0364, 'learning_rate': 2.9346904156064465e-05, 'epoch': 18.85}
{'loss': 0.0, 'learning_rate': 2.9325699745547074e-05, 'epoch': 18.86}
{'loss': 0.0013, 'learning_rate': 2.9304495335029686e-05, 'epoch': 18.88}
{'loss': 0.0001, 'learning_rate': 2.9283290924512302e-05, 'epoch': 18.89}
{'loss': 0.0128, 'learning_rate': 2.9262086513994914e-05, 'epoch': 18.91}
{'loss': 0.0494, 'learning_rate': 2.9240882103477523e-05, 'epoch': 18.92}
{'loss': 0.0132, 'learning_rate': 2.9219677692960135e-05, 'epoch': 18.94}
{'loss': 0.0082, 'learning_rate': 2.919847328244275e-05, 'epoch': 18.96}
{'loss': 0.0143, 'learning_rate': 2.917726887192536e-05, 'epoch': 18.97}
{'loss': 0.0021, 'learning_rate': 2.9156064461407973e-05, 'epoch': 18.99}
testset on epoch 18.999618757148305 acc:  0.63125  prec  0.6426776960784314  rec  0.6312500000000001  f1  0.6095622791485467
{'eval_loss': 0.8459312915802002, 'eval_accuracy': 0.9133333333333333, 'eval_runtime': 10.7032, 'eval_samples_per_second': 28.029, 'eval_steps_per_second': 7.007, 'epoch': 19.0}
{'loss': 0.0148, 'learning_rate': 2.9134860050890588e-05, 'epoch': 19.0}
{'loss': 0.0006, 'learning_rate': 2.91136556403732e-05, 'epoch': 19.02}
{'loss': 0.0432, 'learning_rate': 2.909245122985581e-05, 'epoch': 19.03}
{'loss': 0.0497, 'learning_rate': 2.9071246819338422e-05, 'epoch': 19.05}
{'loss': 0.0, 'learning_rate': 2.9050042408821038e-05, 'epoch': 19.06}
{'loss': 0.0087, 'learning_rate': 2.902883799830365e-05, 'epoch': 19.08}
{'loss': 0.051, 'learning_rate': 2.900763358778626e-05, 'epoch': 19.09}
{'loss': 0.026, 'learning_rate': 2.8986429177268875e-05, 'epoch': 19.11}
{'loss': 0.0016, 'learning_rate': 2.8965224766751487e-05, 'epoch': 19.12}
{'loss': 0.0148, 'learning_rate': 2.8944020356234096e-05, 'epoch': 19.14}
{'loss': 0.0001, 'learning_rate': 2.892281594571671e-05, 'epoch': 19.15}
{'loss': 0.0177, 'learning_rate': 2.8901611535199324e-05, 'epoch': 19.17}
{'loss': 0.0242, 'learning_rate': 2.8880407124681937e-05, 'epoch': 19.18}
{'loss': 0.0584, 'learning_rate': 2.8859202714164546e-05, 'epoch': 19.2}
{'loss': 0.0192, 'learning_rate': 2.883799830364716e-05, 'epoch': 19.21}
{'loss': 0.0032, 'learning_rate': 2.8816793893129774e-05, 'epoch': 19.23}
{'loss': 0.0928, 'learning_rate': 2.8795589482612383e-05, 'epoch': 19.25}
{'loss': 0.0192, 'learning_rate': 2.8774385072094995e-05, 'epoch': 19.26}
{'loss': 0.0649, 'learning_rate': 2.875318066157761e-05, 'epoch': 19.28}
{'loss': 0.0401, 'learning_rate': 2.8731976251060223e-05, 'epoch': 19.29}
{'loss': 0.0973, 'learning_rate': 2.8710771840542832e-05, 'epoch': 19.31}
{'loss': 0.0711, 'learning_rate': 2.8689567430025448e-05, 'epoch': 19.32}
{'loss': 0.0009, 'learning_rate': 2.866836301950806e-05, 'epoch': 19.34}
{'loss': 0.0222, 'learning_rate': 2.864715860899067e-05, 'epoch': 19.35}
{'loss': 0.0044, 'learning_rate': 2.862595419847328e-05, 'epoch': 19.37}
{'loss': 0.1117, 'learning_rate': 2.8604749787955897e-05, 'epoch': 19.38}
{'loss': 0.0103, 'learning_rate': 2.858354537743851e-05, 'epoch': 19.4}
{'loss': 0.0082, 'learning_rate': 2.856234096692112e-05, 'epoch': 19.41}
{'loss': 0.0239, 'learning_rate': 2.8541136556403734e-05, 'epoch': 19.43}
{'loss': 0.0013, 'learning_rate': 2.8519932145886347e-05, 'epoch': 19.44}
{'loss': 0.0, 'learning_rate': 2.849872773536896e-05, 'epoch': 19.46}
{'loss': 0.0019, 'learning_rate': 2.8477523324851568e-05, 'epoch': 19.47}
{'loss': 0.0, 'learning_rate': 2.8456318914334184e-05, 'epoch': 19.49}
{'loss': 0.0002, 'learning_rate': 2.8435114503816796e-05, 'epoch': 19.5}
{'loss': 0.0055, 'learning_rate': 2.8413910093299405e-05, 'epoch': 19.52}
{'loss': 0.004, 'learning_rate': 2.8392705682782024e-05, 'epoch': 19.53}
{'loss': 0.0759, 'learning_rate': 2.8371501272264633e-05, 'epoch': 19.55}
{'loss': 0.0046, 'learning_rate': 2.8350296861747245e-05, 'epoch': 19.57}
{'loss': 0.0327, 'learning_rate': 2.8329092451229854e-05, 'epoch': 19.58}
