
running ./paper_experiments.py -m 2 -d 2 -p 5 
{'loss': 2.1456, 'learning_rate': 1.9083969465648855e-07, 'epoch': 0.02}
{'loss': 0.0, 'learning_rate': 2.6229855810008485e-05, 'epoch': 21.09}
{'loss': 0.0, 'learning_rate': 2.6208651399491097e-05, 'epoch': 21.11}
{'loss': 0.0, 'learning_rate': 2.6187446988973706e-05, 'epoch': 21.12}
{'loss': 0.0085, 'learning_rate': 2.6166242578456318e-05, 'epoch': 21.14}
{'loss': 0.0, 'learning_rate': 2.6145038167938934e-05, 'epoch': 21.15}
{'loss': 0.0, 'learning_rate': 2.6123833757421546e-05, 'epoch': 21.17}
{'loss': 0.0, 'learning_rate': 2.6102629346904155e-05, 'epoch': 21.18}
{'loss': 0.0265, 'learning_rate': 2.608142493638677e-05, 'epoch': 21.2}
{'loss': 0.0001, 'learning_rate': 2.6060220525869383e-05, 'epoch': 21.21}
{'loss': 0.0, 'learning_rate': 2.6039016115351992e-05, 'epoch': 21.23}
{'loss': 0.0432, 'learning_rate': 2.6017811704834605e-05, 'epoch': 21.24}
{'loss': 0.0, 'learning_rate': 2.599660729431722e-05, 'epoch': 21.26}
{'loss': 0.0, 'learning_rate': 2.5975402883799833e-05, 'epoch': 21.27}
{'loss': 0.0202, 'learning_rate': 2.5954198473282442e-05, 'epoch': 21.29}
{'loss': 0.0256, 'learning_rate': 2.5932994062765054e-05, 'epoch': 21.3}
{'loss': 0.0057, 'learning_rate': 2.591178965224767e-05, 'epoch': 21.32}
{'loss': 0.0, 'learning_rate': 2.5890585241730282e-05, 'epoch': 21.33}
{'loss': 0.0294, 'learning_rate': 2.586938083121289e-05, 'epoch': 21.35}
{'loss': 0.0, 'learning_rate': 2.5848176420695507e-05, 'epoch': 21.36}
{'loss': 0.0067, 'learning_rate': 2.582697201017812e-05, 'epoch': 21.38}
{'loss': 0.0, 'learning_rate': 2.5805767599660728e-05, 'epoch': 21.4}
{'loss': 0.0, 'learning_rate': 2.578456318914334e-05, 'epoch': 21.41}
{'loss': 0.0713, 'learning_rate': 2.5763358778625956e-05, 'epoch': 21.43}
{'loss': 0.0001, 'learning_rate': 2.574215436810857e-05, 'epoch': 21.44}
{'loss': 0.0001, 'learning_rate': 2.5720949957591178e-05, 'epoch': 21.46}
{'loss': 0.0002, 'learning_rate': 2.5699745547073793e-05, 'epoch': 21.47}
{'loss': 0.0001, 'learning_rate': 2.5678541136556406e-05, 'epoch': 21.49}
{'loss': 0.0001, 'learning_rate': 2.5657336726039015e-05, 'epoch': 21.5}
{'loss': 0.0005, 'learning_rate': 2.5636132315521627e-05, 'epoch': 21.52}
{'loss': 0.0001, 'learning_rate': 2.5614927905004243e-05, 'epoch': 21.53}
{'loss': 0.0002, 'learning_rate': 2.5593723494486855e-05, 'epoch': 21.55}
{'loss': 0.0, 'learning_rate': 2.5572519083969464e-05, 'epoch': 21.56}
{'loss': 0.0, 'learning_rate': 2.555131467345208e-05, 'epoch': 21.58}
{'loss': 0.0001, 'learning_rate': 2.5530110262934692e-05, 'epoch': 21.59}
{'loss': 0.0, 'learning_rate': 2.5508905852417305e-05, 'epoch': 21.61}
{'loss': 0.0, 'learning_rate': 2.5487701441899914e-05, 'epoch': 21.62}
{'loss': 0.0, 'learning_rate': 2.546649703138253e-05, 'epoch': 21.64}
{'loss': 0.0, 'learning_rate': 2.5445292620865142e-05, 'epoch': 21.65}
{'loss': 0.0, 'learning_rate': 2.542408821034775e-05, 'epoch': 21.67}
{'loss': 0.0, 'learning_rate': 2.540288379983037e-05, 'epoch': 21.69}
{'loss': 0.0, 'learning_rate': 2.538167938931298e-05, 'epoch': 21.7}
{'loss': 0.0, 'learning_rate': 2.536047497879559e-05, 'epoch': 21.72}
{'loss': 0.0, 'learning_rate': 2.53392705682782e-05, 'epoch': 21.73}
{'loss': 0.0, 'learning_rate': 2.5318066157760816e-05, 'epoch': 21.75}
{'loss': 0.0, 'learning_rate': 2.5296861747243428e-05, 'epoch': 21.76}
{'loss': 0.0, 'learning_rate': 2.5275657336726037e-05, 'epoch': 21.78}
{'loss': 0.0, 'learning_rate': 2.5254452926208656e-05, 'epoch': 21.79}
{'loss': 0.0, 'learning_rate': 2.5233248515691265e-05, 'epoch': 21.81}
{'loss': 0.0, 'learning_rate': 2.5212044105173878e-05, 'epoch': 21.82}
{'loss': 0.0, 'learning_rate': 2.5190839694656487e-05, 'epoch': 21.84}
{'loss': 0.0009, 'learning_rate': 2.5169635284139102e-05, 'epoch': 21.85}
{'loss': 0.0323, 'learning_rate': 2.5148430873621715e-05, 'epoch': 21.87}
{'loss': 0.0, 'learning_rate': 2.5127226463104324e-05, 'epoch': 21.88}
{'loss': 0.0, 'learning_rate': 2.5106022052586943e-05, 'epoch': 21.9}
{'loss': 0.0, 'learning_rate': 2.5084817642069552e-05, 'epoch': 21.91}
{'loss': 0.0, 'learning_rate': 2.5063613231552164e-05, 'epoch': 21.93}
{'loss': 0.024, 'learning_rate': 2.5042408821034773e-05, 'epoch': 21.94}
{'loss': 0.0, 'learning_rate': 2.502120441051739e-05, 'epoch': 21.96}
{'loss': 0.0, 'learning_rate': 2.5e-05, 'epoch': 21.97}
{'loss': 0.0002, 'learning_rate': 2.4978795589482614e-05, 'epoch': 21.99}
testset on epoch 21.999237514296606 acc:  0.709375  prec  0.7007363166028123  rec  0.7093750000000001  f1  0.6992098189779556
{'eval_loss': 0.22712625563144684, 'eval_accuracy': 0.97, 'eval_runtime': 11.8983, 'eval_samples_per_second': 25.214, 'eval_steps_per_second': 6.303, 'epoch': 22.0}
{'loss': 0.0185, 'learning_rate': 2.4957591178965226e-05, 'epoch': 22.01}
{'loss': 0.0, 'learning_rate': 2.4936386768447838e-05, 'epoch': 22.02}
{'loss': 0.0201, 'learning_rate': 2.491518235793045e-05, 'epoch': 22.04}
{'loss': 0.0075, 'learning_rate': 2.4893977947413063e-05, 'epoch': 22.05}
{'loss': 0.0001, 'learning_rate': 2.4872773536895675e-05, 'epoch': 22.07}
{'loss': 0.0, 'learning_rate': 2.4851569126378288e-05, 'epoch': 22.08}
{'loss': 0.0509, 'learning_rate': 2.48303647158609e-05, 'epoch': 22.1}
{'loss': 0.0, 'learning_rate': 2.4809160305343512e-05, 'epoch': 22.11}
{'loss': 0.0493, 'learning_rate': 2.4787955894826125e-05, 'epoch': 22.13}
{'loss': 0.0, 'learning_rate': 2.4766751484308737e-05, 'epoch': 22.14}
{'loss': 0.0, 'learning_rate': 2.474554707379135e-05, 'epoch': 22.16}
{'loss': 0.0, 'learning_rate': 2.4724342663273962e-05, 'epoch': 22.17}
{'loss': 0.0001, 'learning_rate': 2.4703138252756574e-05, 'epoch': 22.19}
{'loss': 0.0, 'learning_rate': 2.468193384223919e-05, 'epoch': 22.2}
{'loss': 0.0, 'learning_rate': 2.46607294317218e-05, 'epoch': 22.22}
{'loss': 0.0, 'learning_rate': 2.463952502120441e-05, 'epoch': 22.23}
{'loss': 0.0, 'learning_rate': 2.4618320610687024e-05, 'epoch': 22.25}
{'loss': 0.0, 'learning_rate': 2.4597116200169636e-05, 'epoch': 22.26}
{'loss': 0.0006, 'learning_rate': 2.457591178965225e-05, 'epoch': 22.28}
{'loss': 0.0, 'learning_rate': 2.455470737913486e-05, 'epoch': 22.3}
{'loss': 0.0, 'learning_rate': 2.4533502968617476e-05, 'epoch': 22.31}
{'loss': 0.0, 'learning_rate': 2.4512298558100085e-05, 'epoch': 22.33}
{'loss': 0.0, 'learning_rate': 2.4491094147582698e-05, 'epoch': 22.34}
{'loss': 0.0, 'learning_rate': 2.446988973706531e-05, 'epoch': 22.36}
{'loss': 0.0, 'learning_rate': 2.4448685326547922e-05, 'epoch': 22.37}
{'loss': 0.0, 'learning_rate': 2.4427480916030535e-05, 'epoch': 22.39}
{'loss': 0.0377, 'learning_rate': 2.4406276505513147e-05, 'epoch': 22.4}
{'loss': 0.0002, 'learning_rate': 2.438507209499576e-05, 'epoch': 22.42}
{'loss': 0.0001, 'learning_rate': 2.4363867684478372e-05, 'epoch': 22.43}
{'loss': 0.0, 'learning_rate': 2.4342663273960988e-05, 'epoch': 22.45}
{'loss': 0.0, 'learning_rate': 2.4321458863443597e-05, 'epoch': 22.46}
{'loss': 0.0018, 'learning_rate': 2.430025445292621e-05, 'epoch': 22.48}
{'loss': 0.0, 'learning_rate': 2.427905004240882e-05, 'epoch': 22.49}
{'loss': 0.0, 'learning_rate': 2.4257845631891434e-05, 'epoch': 22.51}
{'loss': 0.0574, 'learning_rate': 2.4236641221374046e-05, 'epoch': 22.52}
{'loss': 0.0001, 'learning_rate': 2.421543681085666e-05, 'epoch': 22.54}
{'loss': 0.0, 'learning_rate': 2.4194232400339274e-05, 'epoch': 22.55}
{'loss': 0.0, 'learning_rate': 2.4173027989821883e-05, 'epoch': 22.57}
{'loss': 0.0, 'learning_rate': 2.41518235793045e-05, 'epoch': 22.58}
{'loss': 0.0, 'learning_rate': 2.4130619168787108e-05, 'epoch': 22.6}
{'loss': 0.0, 'learning_rate': 2.410941475826972e-05, 'epoch': 22.62}
{'loss': 0.051, 'learning_rate': 2.4088210347752333e-05, 'epoch': 22.63}
{'loss': 0.0, 'learning_rate': 2.4067005937234945e-05, 'epoch': 22.65}
{'loss': 0.0001, 'learning_rate': 2.404580152671756e-05, 'epoch': 22.66}
{'loss': 0.0001, 'learning_rate': 2.402459711620017e-05, 'epoch': 22.68}
{'loss': 0.0001, 'learning_rate': 2.4003392705682785e-05, 'epoch': 22.69}
{'loss': 0.0, 'learning_rate': 2.3982188295165394e-05, 'epoch': 22.71}
{'loss': 0.0001, 'learning_rate': 2.396098388464801e-05, 'epoch': 22.72}
{'loss': 0.0, 'learning_rate': 2.393977947413062e-05, 'epoch': 22.74}
{'loss': 0.0001, 'learning_rate': 2.391857506361323e-05, 'epoch': 22.75}
{'loss': 0.0, 'learning_rate': 2.3897370653095847e-05, 'epoch': 22.77}
{'loss': 0.0004, 'learning_rate': 2.3876166242578456e-05, 'epoch': 22.78}
{'loss': 0.0182, 'learning_rate': 2.3854961832061072e-05, 'epoch': 22.8}
{'loss': 0.0, 'learning_rate': 2.383375742154368e-05, 'epoch': 22.81}
{'loss': 0.0007, 'learning_rate': 2.3812553011026297e-05, 'epoch': 22.83}
{'loss': 0.0004, 'learning_rate': 2.3791348600508906e-05, 'epoch': 22.84}
{'loss': 0.0006, 'learning_rate': 2.3770144189991518e-05, 'epoch': 22.86}
{'loss': 0.0, 'learning_rate': 2.3748939779474134e-05, 'epoch': 22.87}
{'loss': 0.0, 'learning_rate': 2.3727735368956743e-05, 'epoch': 22.89}
{'loss': 0.0001, 'learning_rate': 2.370653095843936e-05, 'epoch': 22.91}
{'loss': 0.0, 'learning_rate': 2.3685326547921967e-05, 'epoch': 22.92}
{'loss': 0.0, 'learning_rate': 2.3664122137404583e-05, 'epoch': 22.94}
{'loss': 0.0, 'learning_rate': 2.3642917726887192e-05, 'epoch': 22.95}
{'loss': 0.0, 'learning_rate': 2.3621713316369808e-05, 'epoch': 22.97}
{'loss': 0.0057, 'learning_rate': 2.360050890585242e-05, 'epoch': 22.98}
{'loss': 0.0, 'learning_rate': 2.357930449533503e-05, 'epoch': 23.0}
testset on epoch 22.999618757148305 acc:  0.6125  prec  0.6523345078032579  rec  0.6125  f1  0.5975026139416452
{'eval_loss': 0.20488551259040833, 'eval_accuracy': 0.9666666666666667, 'eval_runtime': 11.5485, 'eval_samples_per_second': 25.977, 'eval_steps_per_second': 6.494, 'epoch': 23.0}
{'loss': 0.0, 'learning_rate': 2.3558100084817645e-05, 'epoch': 23.01}
{'loss': 0.0, 'learning_rate': 2.3536895674300254e-05, 'epoch': 23.03}
{'loss': 0.0, 'learning_rate': 2.351569126378287e-05, 'epoch': 23.04}
{'loss': 0.0411, 'learning_rate': 2.349448685326548e-05, 'epoch': 23.06}
{'loss': 0.0437, 'learning_rate': 2.3473282442748094e-05, 'epoch': 23.07}
{'loss': 0.0, 'learning_rate': 2.3452078032230703e-05, 'epoch': 23.09}
{'loss': 0.0, 'learning_rate': 2.343087362171332e-05, 'epoch': 23.1}
{'loss': 0.0, 'learning_rate': 2.340966921119593e-05, 'epoch': 23.12}
{'loss': 0.0001, 'learning_rate': 2.338846480067854e-05, 'epoch': 23.13}
{'loss': 0.0, 'learning_rate': 2.3367260390161156e-05, 'epoch': 23.15}
{'loss': 0.0083, 'learning_rate': 2.3346055979643765e-05, 'epoch': 23.16}
{'loss': 0.0001, 'learning_rate': 2.332485156912638e-05, 'epoch': 23.18}
{'loss': 0.0, 'learning_rate': 2.330364715860899e-05, 'epoch': 23.19}
{'loss': 0.0, 'learning_rate': 2.3282442748091605e-05, 'epoch': 23.21}
{'loss': 0.0504, 'learning_rate': 2.3261238337574218e-05, 'epoch': 23.23}
{'loss': 0.0, 'learning_rate': 2.3240033927056827e-05, 'epoch': 23.24}
{'loss': 0.0323, 'learning_rate': 2.3218829516539443e-05, 'epoch': 23.26}
{'loss': 0.0017, 'learning_rate': 2.319762510602205e-05, 'epoch': 23.27}
{'loss': 0.0001, 'learning_rate': 2.3176420695504667e-05, 'epoch': 23.29}
{'loss': 0.0, 'learning_rate': 2.3155216284987276e-05, 'epoch': 23.3}
{'loss': 0.0299, 'learning_rate': 2.3134011874469892e-05, 'epoch': 23.32}
{'loss': 0.0, 'learning_rate': 2.3112807463952504e-05, 'epoch': 23.33}
{'loss': 0.0002, 'learning_rate': 2.3091603053435117e-05, 'epoch': 23.35}
{'loss': 0.0548, 'learning_rate': 2.307039864291773e-05, 'epoch': 23.36}
{'loss': 0.0, 'learning_rate': 2.3049194232400338e-05, 'epoch': 23.38}
{'loss': 0.0002, 'learning_rate': 2.3027989821882954e-05, 'epoch': 23.39}
{'loss': 0.0027, 'learning_rate': 2.3006785411365563e-05, 'epoch': 23.41}
{'loss': 0.0048, 'learning_rate': 2.298558100084818e-05, 'epoch': 23.42}
{'loss': 0.0013, 'learning_rate': 2.296437659033079e-05, 'epoch': 23.44}
{'loss': 0.0658, 'learning_rate': 2.2943172179813403e-05, 'epoch': 23.45}
{'loss': 0.0902, 'learning_rate': 2.2921967769296016e-05, 'epoch': 23.47}
{'loss': 0.0, 'learning_rate': 2.2900763358778628e-05, 'epoch': 23.48}
{'loss': 0.0003, 'learning_rate': 2.287955894826124e-05, 'epoch': 23.5}
{'loss': 0.0055, 'learning_rate': 2.285835453774385e-05, 'epoch': 23.52}
{'loss': 0.0041, 'learning_rate': 2.2837150127226465e-05, 'epoch': 23.53}
{'loss': 0.0247, 'learning_rate': 2.2815945716709077e-05, 'epoch': 23.55}
{'loss': 0.0099, 'learning_rate': 2.279474130619169e-05, 'epoch': 23.56}
{'loss': 0.0005, 'learning_rate': 2.2773536895674302e-05, 'epoch': 23.58}
{'loss': 0.0, 'learning_rate': 2.2752332485156914e-05, 'epoch': 23.59}
{'loss': 0.0479, 'learning_rate': 2.2731128074639527e-05, 'epoch': 23.61}
{'loss': 0.0687, 'learning_rate': 2.270992366412214e-05, 'epoch': 23.62}
{'loss': 0.0005, 'learning_rate': 2.268871925360475e-05, 'epoch': 23.64}
{'loss': 0.0454, 'learning_rate': 2.2667514843087364e-05, 'epoch': 23.65}
{'loss': 0.0, 'learning_rate': 2.2646310432569976e-05, 'epoch': 23.67}
{'loss': 0.0003, 'learning_rate': 2.262510602205259e-05, 'epoch': 23.68}
{'loss': 0.0038, 'learning_rate': 2.26039016115352e-05, 'epoch': 23.7}
{'loss': 0.0, 'learning_rate': 2.2582697201017813e-05, 'epoch': 23.71}
{'loss': 0.0, 'learning_rate': 2.2561492790500426e-05, 'epoch': 23.73}
{'loss': 0.0001, 'learning_rate': 2.2540288379983038e-05, 'epoch': 23.74}
{'loss': 0.0, 'learning_rate': 2.2519083969465647e-05, 'epoch': 23.76}
{'loss': 0.0272, 'learning_rate': 2.2497879558948263e-05, 'epoch': 23.77}
{'loss': 0.0005, 'learning_rate': 2.2476675148430875e-05, 'epoch': 23.79}
{'loss': 0.0001, 'learning_rate': 2.2455470737913487e-05, 'epoch': 23.8}
{'loss': 0.0, 'learning_rate': 2.24342663273961e-05, 'epoch': 23.82}
{'loss': 0.0, 'learning_rate': 2.2413061916878712e-05, 'epoch': 23.84}
{'loss': 0.0, 'learning_rate': 2.2391857506361324e-05, 'epoch': 23.85}
{'loss': 0.0, 'learning_rate': 2.2370653095843937e-05, 'epoch': 23.87}
{'loss': 0.002, 'learning_rate': 2.234944868532655e-05, 'epoch': 23.88}
{'loss': 0.0, 'learning_rate': 2.232824427480916e-05, 'epoch': 23.9}
{'loss': 0.0, 'learning_rate': 2.2307039864291774e-05, 'epoch': 23.91}
{'loss': 0.0718, 'learning_rate': 2.2285835453774386e-05, 'epoch': 23.93}
{'loss': 0.0002, 'learning_rate': 2.2264631043257e-05, 'epoch': 23.94}
{'loss': 0.0001, 'learning_rate': 2.224342663273961e-05, 'epoch': 23.96}
{'loss': 0.0757, 'learning_rate': 2.2222222222222223e-05, 'epoch': 23.97}
{'loss': 0.0027, 'learning_rate': 2.2201017811704836e-05, 'epoch': 23.99}
testset on epoch 24.0 acc:  0.63125  prec  0.6328844586793728  rec  0.6312500000000001  f1  0.5989311454461224
{'eval_loss': 0.30642446875572205, 'eval_accuracy': 0.96, 'eval_runtime': 12.0736, 'eval_samples_per_second': 24.848, 'eval_steps_per_second': 6.212, 'epoch': 24.0}
{'loss': 0.0001, 'learning_rate': 2.2179813401187448e-05, 'epoch': 24.0}
{'loss': 0.0011, 'learning_rate': 2.215860899067006e-05, 'epoch': 24.02}
{'loss': 0.0, 'learning_rate': 2.2137404580152673e-05, 'epoch': 24.03}
{'loss': 0.0018, 'learning_rate': 2.2116200169635285e-05, 'epoch': 24.05}
{'loss': 0.0, 'learning_rate': 2.2094995759117897e-05, 'epoch': 24.06}
{'loss': 0.0, 'learning_rate': 2.207379134860051e-05, 'epoch': 24.08}
{'loss': 0.0033, 'learning_rate': 2.2052586938083122e-05, 'epoch': 24.09}
{'loss': 0.0, 'learning_rate': 2.2031382527565734e-05, 'epoch': 24.11}
{'loss': 0.0, 'learning_rate': 2.2010178117048347e-05, 'epoch': 24.13}
{'loss': 0.0, 'learning_rate': 2.198897370653096e-05, 'epoch': 24.14}
{'loss': 0.0, 'learning_rate': 2.196776929601357e-05, 'epoch': 24.16}
{'loss': 0.0276, 'learning_rate': 2.1946564885496184e-05, 'epoch': 24.17}
{'loss': 0.0, 'learning_rate': 2.1925360474978796e-05, 'epoch': 24.19}
{'loss': 0.0, 'learning_rate': 2.190415606446141e-05, 'epoch': 24.2}
{'loss': 0.0014, 'learning_rate': 2.1882951653944024e-05, 'epoch': 24.22}
{'loss': 0.0, 'learning_rate': 2.1861747243426633e-05, 'epoch': 24.23}
{'loss': 0.0, 'learning_rate': 2.1840542832909246e-05, 'epoch': 24.25}
{'loss': 0.0, 'learning_rate': 2.1819338422391858e-05, 'epoch': 24.26}
{'loss': 0.0, 'learning_rate': 2.179813401187447e-05, 'epoch': 24.28}
{'loss': 0.0442, 'learning_rate': 2.1776929601357083e-05, 'epoch': 24.29}
{'loss': 0.0229, 'learning_rate': 2.1755725190839695e-05, 'epoch': 24.31}
{'loss': 0.0, 'learning_rate': 2.173452078032231e-05, 'epoch': 24.32}
{'loss': 0.0, 'learning_rate': 2.171331636980492e-05, 'epoch': 24.34}
{'loss': 0.0, 'learning_rate': 2.1692111959287532e-05, 'epoch': 24.35}
{'loss': 0.0, 'learning_rate': 2.1670907548770145e-05, 'epoch': 24.37}
{'loss': 0.0, 'learning_rate': 2.1649703138252757e-05, 'epoch': 24.38}
{'loss': 0.0, 'learning_rate': 2.162849872773537e-05, 'epoch': 24.4}
{'loss': 0.0, 'learning_rate': 2.160729431721798e-05, 'epoch': 24.41}
{'loss': 0.0, 'learning_rate': 2.1586089906700594e-05, 'epoch': 24.43}
{'loss': 0.0389, 'learning_rate': 2.1564885496183206e-05, 'epoch': 24.45}
{'loss': 0.0008, 'learning_rate': 2.1543681085665822e-05, 'epoch': 24.46}
{'loss': 0.0144, 'learning_rate': 2.152247667514843e-05, 'epoch': 24.48}
{'loss': 0.0, 'learning_rate': 2.1501272264631043e-05, 'epoch': 24.49}
{'loss': 0.0, 'learning_rate': 2.1480067854113656e-05, 'epoch': 24.51}
{'loss': 0.0, 'learning_rate': 2.1458863443596268e-05, 'epoch': 24.52}
{'loss': 0.0724, 'learning_rate': 2.143765903307888e-05, 'epoch': 24.54}
{'loss': 0.0244, 'learning_rate': 2.1416454622561493e-05, 'epoch': 24.55}
{'loss': 0.0057, 'learning_rate': 2.139525021204411e-05, 'epoch': 24.57}
{'loss': 0.0, 'learning_rate': 2.1374045801526718e-05, 'epoch': 24.58}
{'loss': 0.0, 'learning_rate': 2.1352841391009333e-05, 'epoch': 24.6}
{'loss': 0.0, 'learning_rate': 2.1331636980491942e-05, 'epoch': 24.61}
{'loss': 0.0, 'learning_rate': 2.1310432569974555e-05, 'epoch': 24.63}
{'loss': 0.069, 'learning_rate': 2.1289228159457167e-05, 'epoch': 24.64}
{'loss': 0.0, 'learning_rate': 2.126802374893978e-05, 'epoch': 24.66}
{'loss': 0.0296, 'learning_rate': 2.1246819338422395e-05, 'epoch': 24.67}
{'loss': 0.0002, 'learning_rate': 2.1225614927905004e-05, 'epoch': 24.69}
{'loss': 0.0635, 'learning_rate': 2.120441051738762e-05, 'epoch': 24.7}
{'loss': 0.0, 'learning_rate': 2.118320610687023e-05, 'epoch': 24.72}
{'loss': 0.0, 'learning_rate': 2.116200169635284e-05, 'epoch': 24.74}
{'loss': 0.0011, 'learning_rate': 2.1140797285835453e-05, 'epoch': 24.75}
{'loss': 0.0, 'learning_rate': 2.1119592875318066e-05, 'epoch': 24.77}
{'loss': 0.0, 'learning_rate': 2.109838846480068e-05, 'epoch': 24.78}
{'loss': 0.0075, 'learning_rate': 2.107718405428329e-05, 'epoch': 24.8}
{'loss': 0.0, 'learning_rate': 2.1055979643765906e-05, 'epoch': 24.81}
{'loss': 0.0, 'learning_rate': 2.1034775233248515e-05, 'epoch': 24.83}
{'loss': 0.0, 'learning_rate': 2.101357082273113e-05, 'epoch': 24.84}
{'loss': 0.0009, 'learning_rate': 2.099236641221374e-05, 'epoch': 24.86}
{'loss': 0.0377, 'learning_rate': 2.0971162001696352e-05, 'epoch': 24.87}
{'loss': 0.0, 'learning_rate': 2.0949957591178968e-05, 'epoch': 24.89}
{'loss': 0.0, 'learning_rate': 2.0928753180661577e-05, 'epoch': 24.9}
{'loss': 0.0001, 'learning_rate': 2.0907548770144193e-05, 'epoch': 24.92}
{'loss': 0.0, 'learning_rate': 2.0886344359626802e-05, 'epoch': 24.93}
{'loss': 0.0001, 'learning_rate': 2.0865139949109417e-05, 'epoch': 24.95}
{'loss': 0.0, 'learning_rate': 2.0843935538592026e-05, 'epoch': 24.96}
{'loss': 0.0, 'learning_rate': 2.0822731128074642e-05, 'epoch': 24.98}
{'loss': 0.0, 'learning_rate': 2.0801526717557255e-05, 'epoch': 24.99}
testset on epoch 24.99885627144491 acc:  0.66875  prec  0.6843237110958147  rec  0.66875  f1  0.6621514192070995
{'eval_loss': 0.39708927273750305, 'eval_accuracy': 0.95, 'eval_runtime': 11.687, 'eval_samples_per_second': 25.67, 'eval_steps_per_second': 6.417, 'epoch': 25.0}
{'loss': 0.0004, 'learning_rate': 2.0780322307039864e-05, 'epoch': 25.01}
{'loss': 0.0354, 'learning_rate': 2.075911789652248e-05, 'epoch': 25.02}
{'loss': 0.0, 'learning_rate': 2.0737913486005088e-05, 'epoch': 25.04}
{'loss': 0.0, 'learning_rate': 2.0716709075487704e-05, 'epoch': 25.06}
{'loss': 0.0798, 'learning_rate': 2.0695504664970313e-05, 'epoch': 25.07}
{'loss': 0.0, 'learning_rate': 2.067430025445293e-05, 'epoch': 25.09}
{'loss': 0.0816, 'learning_rate': 2.0653095843935538e-05, 'epoch': 25.1}
{'loss': 0.0, 'learning_rate': 2.0631891433418153e-05, 'epoch': 25.12}
{'loss': 0.0, 'learning_rate': 2.0610687022900766e-05, 'epoch': 25.13}
{'loss': 0.0001, 'learning_rate': 2.0589482612383375e-05, 'epoch': 25.15}
{'loss': 0.006, 'learning_rate': 2.056827820186599e-05, 'epoch': 25.16}
{'loss': 0.0, 'learning_rate': 2.05470737913486e-05, 'epoch': 25.18}
{'loss': 0.0148, 'learning_rate': 2.0525869380831215e-05, 'epoch': 25.19}
{'loss': 0.0, 'learning_rate': 2.0504664970313824e-05, 'epoch': 25.21}
{'loss': 0.0, 'learning_rate': 2.048346055979644e-05, 'epoch': 25.22}
{'loss': 0.0, 'learning_rate': 2.0462256149279052e-05, 'epoch': 25.24}
{'loss': 0.0, 'learning_rate': 2.044105173876166e-05, 'epoch': 25.25}
{'loss': 0.0, 'learning_rate': 2.0419847328244277e-05, 'epoch': 25.27}
{'loss': 0.0001, 'learning_rate': 2.0398642917726886e-05, 'epoch': 25.28}
{'loss': 0.0001, 'learning_rate': 2.03774385072095e-05, 'epoch': 25.3}
{'loss': 0.0006, 'learning_rate': 2.035623409669211e-05, 'epoch': 25.31}
{'loss': 0.0, 'learning_rate': 2.0335029686174726e-05, 'epoch': 25.33}
{'loss': 0.0, 'learning_rate': 2.031382527565734e-05, 'epoch': 25.35}
{'loss': 0.0, 'learning_rate': 2.029262086513995e-05, 'epoch': 25.36}
{'loss': 0.0, 'learning_rate': 2.0271416454622563e-05, 'epoch': 25.38}
{'loss': 0.0, 'learning_rate': 2.0250212044105172e-05, 'epoch': 25.39}
{'loss': 0.0219, 'learning_rate': 2.0229007633587788e-05, 'epoch': 25.41}
{'loss': 0.0, 'learning_rate': 2.0207803223070397e-05, 'epoch': 25.42}
{'loss': 0.0, 'learning_rate': 2.0186598812553013e-05, 'epoch': 25.44}
{'loss': 0.0095, 'learning_rate': 2.0165394402035625e-05, 'epoch': 25.45}
{'loss': 0.0254, 'learning_rate': 2.0144189991518238e-05, 'epoch': 25.47}
{'loss': 0.0, 'learning_rate': 2.012298558100085e-05, 'epoch': 25.48}
{'loss': 0.0089, 'learning_rate': 2.0101781170483462e-05, 'epoch': 25.5}
{'loss': 0.0528, 'learning_rate': 2.0080576759966075e-05, 'epoch': 25.51}
{'loss': 0.0001, 'learning_rate': 2.0059372349448684e-05, 'epoch': 25.53}
{'loss': 0.0, 'learning_rate': 2.00381679389313e-05, 'epoch': 25.54}
{'loss': 0.0, 'learning_rate': 2.0016963528413912e-05, 'epoch': 25.56}
{'loss': 0.0, 'learning_rate': 1.9995759117896524e-05, 'epoch': 25.57}
{'loss': 0.0, 'learning_rate': 1.9974554707379136e-05, 'epoch': 25.59}
{'loss': 0.0, 'learning_rate': 1.995335029686175e-05, 'epoch': 25.6}
{'loss': 0.0, 'learning_rate': 1.993214588634436e-05, 'epoch': 25.62}
{'loss': 0.0, 'learning_rate': 1.9910941475826974e-05, 'epoch': 25.63}
{'loss': 0.0, 'learning_rate': 1.9889737065309586e-05, 'epoch': 25.65}
{'loss': 0.0, 'learning_rate': 1.9868532654792198e-05, 'epoch': 25.67}
{'loss': 0.0, 'learning_rate': 1.984732824427481e-05, 'epoch': 25.68}
{'loss': 0.0, 'learning_rate': 1.9826123833757423e-05, 'epoch': 25.7}
{'loss': 0.0, 'learning_rate': 1.9804919423240035e-05, 'epoch': 25.71}
{'loss': 0.0, 'learning_rate': 1.9783715012722648e-05, 'epoch': 25.73}
{'loss': 0.0024, 'learning_rate': 1.976251060220526e-05, 'epoch': 25.74}
{'loss': 0.0, 'learning_rate': 1.9741306191687872e-05, 'epoch': 25.76}
{'loss': 0.0002, 'learning_rate': 1.9720101781170485e-05, 'epoch': 25.77}
{'loss': 0.0, 'learning_rate': 1.9698897370653097e-05, 'epoch': 25.79}
