
running ./paper_experiments.py -m 3 -d 0 -p 3 
{'loss': 2.1948, 'learning_rate': 3.9682539682539683e-07, 'epoch': 0.03}
{'loss': 0.0025, 'learning_rate': 6.878306878306878e-06, 'epoch': 34.99}
testset on epoch 34.99841521394612 acc:  0.5611111111111111  prec  0.6807683540032367  rec  0.5611111111111111  f1  0.5682581990507614
{'eval_loss': 0.9185232520103455, 'eval_accuracy': 0.8966666666666666, 'eval_runtime': 7.6391, 'eval_samples_per_second': 39.272, 'eval_steps_per_second': 4.974, 'epoch': 35.0}
{'loss': 0.0, 'learning_rate': 6.834215167548501e-06, 'epoch': 35.02}
{'loss': 0.0081, 'learning_rate': 6.790123456790123e-06, 'epoch': 35.06}
{'loss': 0.0, 'learning_rate': 6.746031746031746e-06, 'epoch': 35.09}
{'loss': 0.0, 'learning_rate': 6.701940035273369e-06, 'epoch': 35.12}
{'loss': 0.0001, 'learning_rate': 6.657848324514991e-06, 'epoch': 35.15}
{'loss': 0.0002, 'learning_rate': 6.613756613756614e-06, 'epoch': 35.18}
{'loss': 0.0, 'learning_rate': 6.569664902998236e-06, 'epoch': 35.21}
{'loss': 0.0, 'learning_rate': 6.5255731922398585e-06, 'epoch': 35.25}
{'loss': 0.0, 'learning_rate': 6.481481481481481e-06, 'epoch': 35.28}
{'loss': 0.0, 'learning_rate': 6.437389770723104e-06, 'epoch': 35.31}
{'loss': 0.0, 'learning_rate': 6.393298059964727e-06, 'epoch': 35.34}
{'loss': 0.0, 'learning_rate': 6.349206349206349e-06, 'epoch': 35.37}
{'loss': 0.0, 'learning_rate': 6.305114638447972e-06, 'epoch': 35.4}
{'loss': 0.0018, 'learning_rate': 6.261022927689595e-06, 'epoch': 35.44}
{'loss': 0.0, 'learning_rate': 6.2169312169312165e-06, 'epoch': 35.47}
{'loss': 0.0, 'learning_rate': 6.172839506172839e-06, 'epoch': 35.5}
{'loss': 0.0, 'learning_rate': 6.128747795414462e-06, 'epoch': 35.53}
{'loss': 0.0, 'learning_rate': 6.0846560846560845e-06, 'epoch': 35.56}
{'loss': 0.0, 'learning_rate': 6.040564373897707e-06, 'epoch': 35.59}
{'loss': 0.0, 'learning_rate': 5.99647266313933e-06, 'epoch': 35.63}
{'loss': 0.0, 'learning_rate': 5.9523809523809525e-06, 'epoch': 35.66}
{'loss': 0.0, 'learning_rate': 5.908289241622575e-06, 'epoch': 35.69}
{'loss': 0.0, 'learning_rate': 5.864197530864198e-06, 'epoch': 35.72}
{'loss': 0.0, 'learning_rate': 5.82010582010582e-06, 'epoch': 35.75}
{'loss': 0.0018, 'learning_rate': 5.776014109347442e-06, 'epoch': 35.78}
{'loss': 0.0053, 'learning_rate': 5.731922398589065e-06, 'epoch': 35.82}
{'loss': 0.0, 'learning_rate': 5.687830687830688e-06, 'epoch': 35.85}
{'loss': 0.0008, 'learning_rate': 5.6437389770723105e-06, 'epoch': 35.88}
{'loss': 0.0008, 'learning_rate': 5.599647266313933e-06, 'epoch': 35.91}
{'loss': 0.0, 'learning_rate': 5.555555555555556e-06, 'epoch': 35.94}
{'loss': 0.0, 'learning_rate': 5.5114638447971785e-06, 'epoch': 35.97}
testset on epoch 36.0 acc:  0.5527777777777778  prec  0.6595543246237144  rec  0.5527777777777778  f1  0.5454133067046778
{'eval_loss': 0.8530686497688293, 'eval_accuracy': 0.9033333333333333, 'eval_runtime': 7.7783, 'eval_samples_per_second': 38.569, 'eval_steps_per_second': 4.885, 'epoch': 36.0}
{'loss': 0.0001, 'learning_rate': 5.4673721340388e-06, 'epoch': 36.01}
{'loss': 0.0, 'learning_rate': 5.423280423280423e-06, 'epoch': 36.04}
{'loss': 0.0153, 'learning_rate': 5.379188712522046e-06, 'epoch': 36.07}
{'loss': 0.0, 'learning_rate': 5.335097001763668e-06, 'epoch': 36.1}
{'loss': 0.0, 'learning_rate': 5.291005291005291e-06, 'epoch': 36.13}
{'loss': 0.0, 'learning_rate': 5.246913580246914e-06, 'epoch': 36.16}
{'loss': 0.0163, 'learning_rate': 5.202821869488536e-06, 'epoch': 36.2}
{'loss': 0.0, 'learning_rate': 5.158730158730159e-06, 'epoch': 36.23}
{'loss': 0.0, 'learning_rate': 5.114638447971781e-06, 'epoch': 36.26}
{'loss': 0.0, 'learning_rate': 5.070546737213404e-06, 'epoch': 36.29}
{'loss': 0.0, 'learning_rate': 5.026455026455026e-06, 'epoch': 36.32}
{'loss': 0.0, 'learning_rate': 4.982363315696649e-06, 'epoch': 36.35}
{'loss': 0.0, 'learning_rate': 4.938271604938272e-06, 'epoch': 36.39}
{'loss': 0.0, 'learning_rate': 4.894179894179894e-06, 'epoch': 36.42}
{'loss': 0.0003, 'learning_rate': 4.850088183421517e-06, 'epoch': 36.45}
{'loss': 0.0, 'learning_rate': 4.80599647266314e-06, 'epoch': 36.48}
{'loss': 0.0003, 'learning_rate': 4.7619047619047615e-06, 'epoch': 36.51}
{'loss': 0.0, 'learning_rate': 4.717813051146384e-06, 'epoch': 36.55}
{'loss': 0.0, 'learning_rate': 4.673721340388007e-06, 'epoch': 36.58}
{'loss': 0.0143, 'learning_rate': 4.6296296296296296e-06, 'epoch': 36.61}
{'loss': 0.0001, 'learning_rate': 4.585537918871252e-06, 'epoch': 36.64}
{'loss': 0.0, 'learning_rate': 4.541446208112875e-06, 'epoch': 36.67}
{'loss': 0.0004, 'learning_rate': 4.497354497354498e-06, 'epoch': 36.7}
{'loss': 0.0, 'learning_rate': 4.45326278659612e-06, 'epoch': 36.74}
{'loss': 0.0, 'learning_rate': 4.409171075837742e-06, 'epoch': 36.77}
{'loss': 0.0, 'learning_rate': 4.365079365079365e-06, 'epoch': 36.8}
{'loss': 0.0, 'learning_rate': 4.3209876543209875e-06, 'epoch': 36.83}
{'loss': 0.0, 'learning_rate': 4.27689594356261e-06, 'epoch': 36.86}
{'loss': 0.0, 'learning_rate': 4.232804232804233e-06, 'epoch': 36.89}
{'loss': 0.0, 'learning_rate': 4.1887125220458555e-06, 'epoch': 36.93}
{'loss': 0.0, 'learning_rate': 4.144620811287478e-06, 'epoch': 36.96}
{'loss': 0.0001, 'learning_rate': 4.100529100529101e-06, 'epoch': 36.99}
testset on epoch 36.99841521394612 acc:  0.5930555555555556  prec  0.6734724363549403  rec  0.5930555555555556  f1  0.5830157515949125
{'eval_loss': 1.0607068538665771, 'eval_accuracy': 0.8966666666666666, 'eval_runtime': 7.4327, 'eval_samples_per_second': 40.362, 'eval_steps_per_second': 5.113, 'epoch': 37.0}
{'loss': 0.0006, 'learning_rate': 4.056437389770723e-06, 'epoch': 37.02}
{'loss': 0.0102, 'learning_rate': 4.012345679012345e-06, 'epoch': 37.05}
{'loss': 0.0, 'learning_rate': 3.968253968253968e-06, 'epoch': 37.08}
{'loss': 0.0, 'learning_rate': 3.924162257495591e-06, 'epoch': 37.12}
{'loss': 0.0, 'learning_rate': 3.8800705467372134e-06, 'epoch': 37.15}
{'loss': 0.0, 'learning_rate': 3.835978835978836e-06, 'epoch': 37.18}
{'loss': 0.0, 'learning_rate': 3.7918871252204584e-06, 'epoch': 37.21}
{'loss': 0.0, 'learning_rate': 3.747795414462081e-06, 'epoch': 37.24}
{'loss': 0.0, 'learning_rate': 3.7037037037037037e-06, 'epoch': 37.27}
{'loss': 0.0, 'learning_rate': 3.6596119929453264e-06, 'epoch': 37.31}
{'loss': 0.0, 'learning_rate': 3.6155202821869487e-06, 'epoch': 37.34}
{'loss': 0.0, 'learning_rate': 3.5714285714285714e-06, 'epoch': 37.37}
{'loss': 0.0, 'learning_rate': 3.527336860670194e-06, 'epoch': 37.4}
{'loss': 0.0, 'learning_rate': 3.4832451499118167e-06, 'epoch': 37.43}
{'loss': 0.0011, 'learning_rate': 3.439153439153439e-06, 'epoch': 37.46}
{'loss': 0.0, 'learning_rate': 3.3950617283950617e-06, 'epoch': 37.5}
{'loss': 0.0, 'learning_rate': 3.3509700176366843e-06, 'epoch': 37.53}
{'loss': 0.0, 'learning_rate': 3.306878306878307e-06, 'epoch': 37.56}
{'loss': 0.0, 'learning_rate': 3.2627865961199293e-06, 'epoch': 37.59}
{'loss': 0.0, 'learning_rate': 3.218694885361552e-06, 'epoch': 37.62}
{'loss': 0.0, 'learning_rate': 3.1746031746031746e-06, 'epoch': 37.65}
{'loss': 0.0, 'learning_rate': 3.1305114638447973e-06, 'epoch': 37.69}
{'loss': 0.0, 'learning_rate': 3.0864197530864196e-06, 'epoch': 37.72}
{'loss': 0.0, 'learning_rate': 3.0423280423280423e-06, 'epoch': 37.75}
{'loss': 0.0, 'learning_rate': 2.998236331569665e-06, 'epoch': 37.78}
{'loss': 0.0, 'learning_rate': 2.9541446208112876e-06, 'epoch': 37.81}
{'loss': 0.0099, 'learning_rate': 2.91005291005291e-06, 'epoch': 37.84}
{'loss': 0.0, 'learning_rate': 2.8659611992945326e-06, 'epoch': 37.88}
{'loss': 0.0, 'learning_rate': 2.8218694885361552e-06, 'epoch': 37.91}
{'loss': 0.0, 'learning_rate': 2.777777777777778e-06, 'epoch': 37.94}
{'loss': 0.0, 'learning_rate': 2.7336860670194e-06, 'epoch': 37.97}
testset on epoch 38.0 acc:  0.5944444444444444  prec  0.6808753348660852  rec  0.5944444444444444  f1  0.5690368540670939
{'eval_loss': 0.8235496878623962, 'eval_accuracy': 0.9066666666666666, 'eval_runtime': 7.8249, 'eval_samples_per_second': 38.339, 'eval_steps_per_second': 4.856, 'epoch': 38.0}
{'loss': 0.0005, 'learning_rate': 2.689594356261023e-06, 'epoch': 38.0}
{'loss': 0.0, 'learning_rate': 2.6455026455026455e-06, 'epoch': 38.03}
{'loss': 0.0, 'learning_rate': 2.601410934744268e-06, 'epoch': 38.07}
{'loss': 0.0, 'learning_rate': 2.5573192239858905e-06, 'epoch': 38.1}
{'loss': 0.0, 'learning_rate': 2.513227513227513e-06, 'epoch': 38.13}
{'loss': 0.0004, 'learning_rate': 2.469135802469136e-06, 'epoch': 38.16}
{'loss': 0.0, 'learning_rate': 2.4250440917107585e-06, 'epoch': 38.19}
{'loss': 0.0, 'learning_rate': 2.3809523809523808e-06, 'epoch': 38.23}
{'loss': 0.0, 'learning_rate': 2.3368606701940034e-06, 'epoch': 38.26}
{'loss': 0.0, 'learning_rate': 2.292768959435626e-06, 'epoch': 38.29}
{'loss': 0.0, 'learning_rate': 2.248677248677249e-06, 'epoch': 38.32}
{'loss': 0.0, 'learning_rate': 2.204585537918871e-06, 'epoch': 38.35}
{'loss': 0.0, 'learning_rate': 2.1604938271604937e-06, 'epoch': 38.38}
{'loss': 0.0, 'learning_rate': 2.1164021164021164e-06, 'epoch': 38.42}
{'loss': 0.0, 'learning_rate': 2.072310405643739e-06, 'epoch': 38.45}
{'loss': 0.0, 'learning_rate': 2.0282186948853614e-06, 'epoch': 38.48}
{'loss': 0.0, 'learning_rate': 1.984126984126984e-06, 'epoch': 38.51}
{'loss': 0.0, 'learning_rate': 1.9400352733686067e-06, 'epoch': 38.54}
{'loss': 0.0, 'learning_rate': 1.8959435626102292e-06, 'epoch': 38.57}
{'loss': 0.0, 'learning_rate': 1.8518518518518519e-06, 'epoch': 38.61}
{'loss': 0.0, 'learning_rate': 1.8077601410934743e-06, 'epoch': 38.64}
{'loss': 0.0, 'learning_rate': 1.763668430335097e-06, 'epoch': 38.67}
{'loss': 0.0014, 'learning_rate': 1.7195767195767195e-06, 'epoch': 38.7}
{'loss': 0.0, 'learning_rate': 1.6754850088183422e-06, 'epoch': 38.73}
{'loss': 0.0, 'learning_rate': 1.6313932980599646e-06, 'epoch': 38.76}
{'loss': 0.0093, 'learning_rate': 1.5873015873015873e-06, 'epoch': 38.8}
{'loss': 0.0, 'learning_rate': 1.5432098765432098e-06, 'epoch': 38.83}
{'loss': 0.0002, 'learning_rate': 1.4991181657848325e-06, 'epoch': 38.86}
{'loss': 0.0, 'learning_rate': 1.455026455026455e-06, 'epoch': 38.89}
{'loss': 0.0, 'learning_rate': 1.4109347442680776e-06, 'epoch': 38.92}
{'loss': 0.0107, 'learning_rate': 1.3668430335097e-06, 'epoch': 38.95}
{'loss': 0.0, 'learning_rate': 1.3227513227513228e-06, 'epoch': 38.99}
testset on epoch 38.99841521394612 acc:  0.5805555555555556  prec  0.6405545969069644  rec  0.5805555555555555  f1  0.553444320790335
{'eval_loss': 0.4864436984062195, 'eval_accuracy': 0.9433333333333334, 'eval_runtime': 7.9855, 'eval_samples_per_second': 37.568, 'eval_steps_per_second': 4.759, 'epoch': 39.0}
{'loss': 0.0, 'learning_rate': 1.2786596119929452e-06, 'epoch': 39.02}
{'loss': 0.0, 'learning_rate': 1.234567901234568e-06, 'epoch': 39.05}
{'loss': 0.0001, 'learning_rate': 1.1904761904761904e-06, 'epoch': 39.08}
{'loss': 0.0, 'learning_rate': 1.146384479717813e-06, 'epoch': 39.11}
{'loss': 0.0, 'learning_rate': 1.1022927689594355e-06, 'epoch': 39.14}
{'loss': 0.0, 'learning_rate': 1.0582010582010582e-06, 'epoch': 39.18}
{'loss': 0.0, 'learning_rate': 1.0141093474426807e-06, 'epoch': 39.21}
{'loss': 0.0, 'learning_rate': 9.700176366843034e-07, 'epoch': 39.24}
{'loss': 0.0, 'learning_rate': 9.259259259259259e-07, 'epoch': 39.27}
{'loss': 0.0, 'learning_rate': 8.818342151675485e-07, 'epoch': 39.3}
{'loss': 0.0, 'learning_rate': 8.377425044091711e-07, 'epoch': 39.33}
{'loss': 0.0, 'learning_rate': 7.936507936507937e-07, 'epoch': 39.37}
{'loss': 0.0, 'learning_rate': 7.495590828924162e-07, 'epoch': 39.4}
{'loss': 0.0017, 'learning_rate': 7.054673721340388e-07, 'epoch': 39.43}
{'loss': 0.0, 'learning_rate': 6.613756613756614e-07, 'epoch': 39.46}
{'loss': 0.0418, 'learning_rate': 6.17283950617284e-07, 'epoch': 39.49}
{'loss': 0.0, 'learning_rate': 5.731922398589065e-07, 'epoch': 39.52}
{'loss': 0.0, 'learning_rate': 5.291005291005291e-07, 'epoch': 39.56}
{'loss': 0.0, 'learning_rate': 4.850088183421517e-07, 'epoch': 39.59}
{'loss': 0.0057, 'learning_rate': 4.4091710758377425e-07, 'epoch': 39.62}
{'loss': 0.0, 'learning_rate': 3.9682539682539683e-07, 'epoch': 39.65}
{'loss': 0.0, 'learning_rate': 3.527336860670194e-07, 'epoch': 39.68}
{'loss': 0.0, 'learning_rate': 3.08641975308642e-07, 'epoch': 39.71}
{'loss': 0.0095, 'learning_rate': 2.6455026455026455e-07, 'epoch': 39.75}
{'loss': 0.0, 'learning_rate': 2.2045855379188713e-07, 'epoch': 39.78}
{'loss': 0.0, 'learning_rate': 1.763668430335097e-07, 'epoch': 39.81}
{'loss': 0.0, 'learning_rate': 1.3227513227513228e-07, 'epoch': 39.84}
{'loss': 0.0, 'learning_rate': 8.818342151675485e-08, 'epoch': 39.87}
{'loss': 0.0003, 'learning_rate': 4.4091710758377425e-08, 'epoch': 39.9}
{'loss': 0.0, 'learning_rate': 0.0, 'epoch': 39.94}
testset on epoch 39.93660855784469 acc:  0.5722222222222222  prec  0.6348049597986039  rec  0.5722222222222222  f1  0.5417933453744399
{'eval_loss': 0.6388458013534546, 'eval_accuracy': 0.9266666666666666, 'eval_runtime': 7.972, 'eval_samples_per_second': 37.632, 'eval_steps_per_second': 4.767, 'epoch': 39.94}
{'train_runtime': 17611.5046, 'train_samples_per_second': 22.921, 'train_steps_per_second': 0.715, 'train_loss': 0.04761666622909552, 'epoch': 39.94}
microsoft/swinv2-large-patch4-window12-192-22k 3 0  acc:  0.475  prec  0.5693215300784469  rec  0.475  f1  0.4507515415570998
running ./paper_experiments.py -m 3 -d 0 -p 2 
{'loss': 2.2221, 'learning_rate': 3.9682539682539683e-07, 'epoch': 0.03}
{'loss': 2.2228, 'learning_rate': 7.936507936507937e-07, 'epoch': 0.06}
{'loss': 2.2528, 'learning_rate': 1.1904761904761904e-06, 'epoch': 0.1}
{'loss': 2.1014, 'learning_rate': 1.5873015873015873e-06, 'epoch': 0.13}
{'loss': 2.115, 'learning_rate': 1.984126984126984e-06, 'epoch': 0.16}
{'loss': 2.1363, 'learning_rate': 2.3809523809523808e-06, 'epoch': 0.19}
{'loss': 2.0243, 'learning_rate': 2.777777777777778e-06, 'epoch': 0.22}
{'loss': 1.9816, 'learning_rate': 3.1746031746031746e-06, 'epoch': 0.25}
{'loss': 1.936, 'learning_rate': 3.5714285714285714e-06, 'epoch': 0.29}
{'loss': 1.878, 'learning_rate': 3.968253968253968e-06, 'epoch': 0.32}
{'loss': 1.7829, 'learning_rate': 4.365079365079365e-06, 'epoch': 0.35}
{'loss': 1.6706, 'learning_rate': 4.7619047619047615e-06, 'epoch': 0.38}
{'loss': 1.6277, 'learning_rate': 5.158730158730159e-06, 'epoch': 0.41}
{'loss': 1.4641, 'learning_rate': 5.555555555555556e-06, 'epoch': 0.44}
{'loss': 1.3722, 'learning_rate': 5.9523809523809525e-06, 'epoch': 0.48}
{'loss': 1.2249, 'learning_rate': 6.349206349206349e-06, 'epoch': 0.51}
{'loss': 1.0201, 'learning_rate': 6.746031746031746e-06, 'epoch': 0.54}
{'loss': 0.9566, 'learning_rate': 7.142857142857143e-06, 'epoch': 0.57}
{'loss': 0.8117, 'learning_rate': 7.5396825396825394e-06, 'epoch': 0.6}
{'loss': 0.7983, 'learning_rate': 7.936507936507936e-06, 'epoch': 0.63}
{'loss': 0.6498, 'learning_rate': 8.333333333333334e-06, 'epoch': 0.67}
{'loss': 0.5879, 'learning_rate': 8.73015873015873e-06, 'epoch': 0.7}
{'loss': 0.4779, 'learning_rate': 9.126984126984127e-06, 'epoch': 0.73}
{'loss': 0.5203, 'learning_rate': 9.523809523809523e-06, 'epoch': 0.76}
{'loss': 0.4268, 'learning_rate': 9.92063492063492e-06, 'epoch': 0.79}
{'loss': 0.3161, 'learning_rate': 1.0317460317460318e-05, 'epoch': 0.82}
{'loss': 0.3191, 'learning_rate': 1.0714285714285714e-05, 'epoch': 0.86}
{'loss': 0.2814, 'learning_rate': 1.1111111111111112e-05, 'epoch': 0.89}
{'loss': 0.3045, 'learning_rate': 1.1507936507936508e-05, 'epoch': 0.92}
{'loss': 0.3479, 'learning_rate': 1.1904761904761905e-05, 'epoch': 0.95}
{'loss': 0.2549, 'learning_rate': 1.2301587301587301e-05, 'epoch': 0.98}
testset on epoch 0.9984152139461173 acc:  0.5555555555555556  prec  0.6089297609451596  rec  0.5555555555555556  f1  0.5272165323901326
{'eval_loss': 0.6760436296463013, 'eval_accuracy': 0.8166666666666667, 'eval_runtime': 7.3325, 'eval_samples_per_second': 40.914, 'eval_steps_per_second': 5.182, 'epoch': 1.0}
{'loss': 0.1672, 'learning_rate': 1.2698412698412699e-05, 'epoch': 1.01}
{'loss': 0.2086, 'learning_rate': 1.3095238095238096e-05, 'epoch': 1.05}
{'loss': 0.2754, 'learning_rate': 1.3492063492063492e-05, 'epoch': 1.08}
{'loss': 0.2077, 'learning_rate': 1.388888888888889e-05, 'epoch': 1.11}
{'loss': 0.2565, 'learning_rate': 1.4285714285714285e-05, 'epoch': 1.14}
{'loss': 0.2148, 'learning_rate': 1.4682539682539683e-05, 'epoch': 1.17}
{'loss': 0.2239, 'learning_rate': 1.5079365079365079e-05, 'epoch': 1.2}
{'loss': 0.267, 'learning_rate': 1.5476190476190476e-05, 'epoch': 1.24}
{'loss': 0.1967, 'learning_rate': 1.5873015873015872e-05, 'epoch': 1.27}
{'loss': 0.2472, 'learning_rate': 1.626984126984127e-05, 'epoch': 1.3}
{'loss': 0.2253, 'learning_rate': 1.6666666666666667e-05, 'epoch': 1.33}
{'loss': 0.1202, 'learning_rate': 1.7063492063492063e-05, 'epoch': 1.36}
{'loss': 0.1616, 'learning_rate': 1.746031746031746e-05, 'epoch': 1.39}
{'loss': 0.179, 'learning_rate': 1.785714285714286e-05, 'epoch': 1.43}
{'loss': 0.1669, 'learning_rate': 1.8253968253968254e-05, 'epoch': 1.46}
{'loss': 0.2865, 'learning_rate': 1.8650793650793654e-05, 'epoch': 1.49}
{'loss': 0.0918, 'learning_rate': 1.9047619047619046e-05, 'epoch': 1.52}
{'loss': 0.0901, 'learning_rate': 1.9444444444444445e-05, 'epoch': 1.55}
{'loss': 0.1127, 'learning_rate': 1.984126984126984e-05, 'epoch': 1.58}
{'loss': 0.1891, 'learning_rate': 2.023809523809524e-05, 'epoch': 1.62}
{'loss': 0.2198, 'learning_rate': 2.0634920634920636e-05, 'epoch': 1.65}
{'loss': 0.1793, 'learning_rate': 2.1031746031746032e-05, 'epoch': 1.68}
{'loss': 0.1623, 'learning_rate': 2.1428571428571428e-05, 'epoch': 1.71}
{'loss': 0.0933, 'learning_rate': 2.1825396825396827e-05, 'epoch': 1.74}
{'loss': 0.0754, 'learning_rate': 2.2222222222222223e-05, 'epoch': 1.77}
{'loss': 0.1687, 'learning_rate': 2.261904761904762e-05, 'epoch': 1.81}
{'loss': 0.1024, 'learning_rate': 2.3015873015873015e-05, 'epoch': 1.84}
{'loss': 0.2396, 'learning_rate': 2.3412698412698414e-05, 'epoch': 1.87}
{'loss': 0.1049, 'learning_rate': 2.380952380952381e-05, 'epoch': 1.9}
{'loss': 0.1602, 'learning_rate': 2.4206349206349206e-05, 'epoch': 1.93}
{'loss': 0.2272, 'learning_rate': 2.4603174603174602e-05, 'epoch': 1.97}
{'loss': 0.139, 'learning_rate': 2.5e-05, 'epoch': 2.0}
testset on epoch 2.0 acc:  0.41805555555555557  prec  0.49737506940323406  rec  0.41805555555555557  f1  0.3748418012306718
{'eval_loss': 0.29592564702033997, 'eval_accuracy': 0.92, 'eval_runtime': 7.9578, 'eval_samples_per_second': 37.699, 'eval_steps_per_second': 4.775, 'epoch': 2.0}
{'loss': 0.0715, 'learning_rate': 2.5396825396825397e-05, 'epoch': 2.03}
{'loss': 0.0659, 'learning_rate': 2.5793650793650796e-05, 'epoch': 2.06}
{'loss': 0.113, 'learning_rate': 2.6190476190476192e-05, 'epoch': 2.09}
{'loss': 0.1293, 'learning_rate': 2.6587301587301588e-05, 'epoch': 2.12}
{'loss': 0.1161, 'learning_rate': 2.6984126984126984e-05, 'epoch': 2.16}
{'loss': 0.1238, 'learning_rate': 2.7380952380952383e-05, 'epoch': 2.19}
{'loss': 0.1059, 'learning_rate': 2.777777777777778e-05, 'epoch': 2.22}
{'loss': 0.0973, 'learning_rate': 2.8174603174603175e-05, 'epoch': 2.25}
{'loss': 0.0572, 'learning_rate': 2.857142857142857e-05, 'epoch': 2.28}
{'loss': 0.1593, 'learning_rate': 2.8968253968253974e-05, 'epoch': 2.31}
{'loss': 0.0769, 'learning_rate': 2.9365079365079366e-05, 'epoch': 2.35}
{'loss': 0.1595, 'learning_rate': 2.9761904761904762e-05, 'epoch': 2.38}
{'loss': 0.1223, 'learning_rate': 3.0158730158730158e-05, 'epoch': 2.41}
{'loss': 0.1019, 'learning_rate': 3.055555555555556e-05, 'epoch': 2.44}
{'loss': 0.1207, 'learning_rate': 3.095238095238095e-05, 'epoch': 2.47}
{'loss': 0.0379, 'learning_rate': 3.134920634920635e-05, 'epoch': 2.5}
{'loss': 0.1316, 'learning_rate': 3.1746031746031745e-05, 'epoch': 2.54}
{'loss': 0.1762, 'learning_rate': 3.2142857142857144e-05, 'epoch': 2.57}
{'loss': 0.2075, 'learning_rate': 3.253968253968254e-05, 'epoch': 2.6}
{'loss': 0.1909, 'learning_rate': 3.2936507936507936e-05, 'epoch': 2.63}
{'loss': 0.1222, 'learning_rate': 3.3333333333333335e-05, 'epoch': 2.66}
{'loss': 0.0627, 'learning_rate': 3.3730158730158734e-05, 'epoch': 2.69}
{'loss': 0.1923, 'learning_rate': 3.412698412698413e-05, 'epoch': 2.73}
{'loss': 0.1164, 'learning_rate': 3.4523809523809526e-05, 'epoch': 2.76}
{'loss': 0.1614, 'learning_rate': 3.492063492063492e-05, 'epoch': 2.79}
{'loss': 0.0946, 'learning_rate': 3.5317460317460324e-05, 'epoch': 2.82}
{'loss': 0.138, 'learning_rate': 3.571428571428572e-05, 'epoch': 2.85}
{'loss': 0.0545, 'learning_rate': 3.611111111111111e-05, 'epoch': 2.88}
{'loss': 0.1496, 'learning_rate': 3.650793650793651e-05, 'epoch': 2.92}
{'loss': 0.0933, 'learning_rate': 3.690476190476191e-05, 'epoch': 2.95}
{'loss': 0.0783, 'learning_rate': 3.730158730158731e-05, 'epoch': 2.98}
testset on epoch 2.9984152139461173 acc:  0.4736111111111111  prec  0.505278703128442  rec  0.4736111111111111  f1  0.38501762353274605
{'eval_loss': 1.0511645078659058, 'eval_accuracy': 0.8266666666666667, 'eval_runtime': 7.9885, 'eval_samples_per_second': 37.554, 'eval_steps_per_second': 4.757, 'epoch': 3.0}
{'loss': 0.0862, 'learning_rate': 3.76984126984127e-05, 'epoch': 3.01}
{'loss': 0.0689, 'learning_rate': 3.809523809523809e-05, 'epoch': 3.04}
{'loss': 0.0535, 'learning_rate': 3.84920634920635e-05, 'epoch': 3.07}
{'loss': 0.0554, 'learning_rate': 3.888888888888889e-05, 'epoch': 3.11}
{'loss': 0.1464, 'learning_rate': 3.928571428571429e-05, 'epoch': 3.14}
{'loss': 0.1176, 'learning_rate': 3.968253968253968e-05, 'epoch': 3.17}
{'loss': 0.1126, 'learning_rate': 4.007936507936508e-05, 'epoch': 3.2}
{'loss': 0.0983, 'learning_rate': 4.047619047619048e-05, 'epoch': 3.23}
{'loss': 0.0764, 'learning_rate': 4.0873015873015874e-05, 'epoch': 3.26}
{'loss': 0.0766, 'learning_rate': 4.126984126984127e-05, 'epoch': 3.3}
{'loss': 0.0919, 'learning_rate': 4.166666666666667e-05, 'epoch': 3.33}
{'loss': 0.0681, 'learning_rate': 4.2063492063492065e-05, 'epoch': 3.36}
{'loss': 0.1079, 'learning_rate': 4.2460317460317464e-05, 'epoch': 3.39}
{'loss': 0.1706, 'learning_rate': 4.2857142857142856e-05, 'epoch': 3.42}
{'loss': 0.1115, 'learning_rate': 4.3253968253968256e-05, 'epoch': 3.45}
{'loss': 0.0373, 'learning_rate': 4.3650793650793655e-05, 'epoch': 3.49}
{'loss': 0.0894, 'learning_rate': 4.404761904761905e-05, 'epoch': 3.52}
{'loss': 0.2019, 'learning_rate': 4.4444444444444447e-05, 'epoch': 3.55}
{'loss': 0.1235, 'learning_rate': 4.4841269841269846e-05, 'epoch': 3.58}
{'loss': 0.0942, 'learning_rate': 4.523809523809524e-05, 'epoch': 3.61}
{'loss': 0.0984, 'learning_rate': 4.563492063492064e-05, 'epoch': 3.65}
{'loss': 0.0659, 'learning_rate': 4.603174603174603e-05, 'epoch': 3.68}
{'loss': 0.0996, 'learning_rate': 4.642857142857143e-05, 'epoch': 3.71}
{'loss': 0.0854, 'learning_rate': 4.682539682539683e-05, 'epoch': 3.74}
{'loss': 0.1391, 'learning_rate': 4.722222222222222e-05, 'epoch': 3.77}
{'loss': 0.0914, 'learning_rate': 4.761904761904762e-05, 'epoch': 3.8}
{'loss': 0.143, 'learning_rate': 4.801587301587302e-05, 'epoch': 3.84}
{'loss': 0.0588, 'learning_rate': 4.841269841269841e-05, 'epoch': 3.87}
{'loss': 0.0938, 'learning_rate': 4.880952380952381e-05, 'epoch': 3.9}
{'loss': 0.1137, 'learning_rate': 4.9206349206349204e-05, 'epoch': 3.93}
{'loss': 0.0268, 'learning_rate': 4.960317460317461e-05, 'epoch': 3.96}
{'loss': 0.0509, 'learning_rate': 5e-05, 'epoch': 3.99}
testset on epoch 4.0 acc:  0.45  prec  0.4616982607920239  rec  0.45  f1  0.3769172455116606
{'eval_loss': 0.8889760375022888, 'eval_accuracy': 0.8466666666666667, 'eval_runtime': 7.6967, 'eval_samples_per_second': 38.978, 'eval_steps_per_second': 4.937, 'epoch': 4.0}
