
running ./paper_experiments.py -m 1 -d 2 -p 5 
{'loss': 2.1521, 'learning_rate': 3.810975609756098e-07, 'epoch': 0.03}
{'loss': 0.0006, 'learning_rate': 1.524390243902439e-05, 'epoch': 29.02}
{'loss': 0.0, 'learning_rate': 1.5201558265582658e-05, 'epoch': 29.05}
{'loss': 0.0122, 'learning_rate': 1.5159214092140922e-05, 'epoch': 29.09}
{'loss': 0.0, 'learning_rate': 1.5116869918699186e-05, 'epoch': 29.12}
{'loss': 0.0001, 'learning_rate': 1.5074525745257454e-05, 'epoch': 29.15}
{'loss': 0.0, 'learning_rate': 1.5032181571815718e-05, 'epoch': 29.18}
{'loss': 0.0, 'learning_rate': 1.4989837398373984e-05, 'epoch': 29.21}
{'loss': 0.0024, 'learning_rate': 1.4947493224932248e-05, 'epoch': 29.24}
{'loss': 0.0, 'learning_rate': 1.4905149051490516e-05, 'epoch': 29.27}
{'loss': 0.0, 'learning_rate': 1.486280487804878e-05, 'epoch': 29.3}
{'loss': 0.0001, 'learning_rate': 1.4820460704607048e-05, 'epoch': 29.33}
{'loss': 0.0002, 'learning_rate': 1.4778116531165312e-05, 'epoch': 29.36}
{'loss': 0.0141, 'learning_rate': 1.473577235772358e-05, 'epoch': 29.39}
{'loss': 0.0, 'learning_rate': 1.4693428184281844e-05, 'epoch': 29.42}
{'loss': 0.0004, 'learning_rate': 1.465108401084011e-05, 'epoch': 29.45}
{'loss': 0.0001, 'learning_rate': 1.4608739837398374e-05, 'epoch': 29.48}
{'loss': 0.0006, 'learning_rate': 1.4566395663956638e-05, 'epoch': 29.51}
{'loss': 0.0, 'learning_rate': 1.4524051490514906e-05, 'epoch': 29.54}
{'loss': 0.0006, 'learning_rate': 1.448170731707317e-05, 'epoch': 29.57}
{'loss': 0.0, 'learning_rate': 1.4439363143631438e-05, 'epoch': 29.6}
{'loss': 0.0, 'learning_rate': 1.4397018970189702e-05, 'epoch': 29.63}
{'loss': 0.0, 'learning_rate': 1.435467479674797e-05, 'epoch': 29.66}
{'loss': 0.0, 'learning_rate': 1.4312330623306234e-05, 'epoch': 29.7}
{'loss': 0.0, 'learning_rate': 1.42699864498645e-05, 'epoch': 29.73}
{'loss': 0.0238, 'learning_rate': 1.4227642276422764e-05, 'epoch': 29.76}
{'loss': 0.0, 'learning_rate': 1.4185298102981031e-05, 'epoch': 29.79}
{'loss': 0.0, 'learning_rate': 1.4142953929539296e-05, 'epoch': 29.82}
{'loss': 0.0018, 'learning_rate': 1.410060975609756e-05, 'epoch': 29.85}
{'loss': 0.0, 'learning_rate': 1.4058265582655828e-05, 'epoch': 29.88}
{'loss': 0.0316, 'learning_rate': 1.4015921409214092e-05, 'epoch': 29.91}
{'loss': 0.0001, 'learning_rate': 1.397357723577236e-05, 'epoch': 29.94}
{'loss': 0.0, 'learning_rate': 1.3931233062330624e-05, 'epoch': 29.97}
{'loss': 0.0, 'learning_rate': 1.388888888888889e-05, 'epoch': 30.0}
testset on epoch 30.0 acc:  0.6875  prec  0.6967638366535425  rec  0.6875  f1  0.6283797602267265
{'eval_loss': 0.4016167223453522, 'eval_accuracy': 0.9333333333333333, 'eval_runtime': 7.098, 'eval_samples_per_second': 42.265, 'eval_steps_per_second': 5.354, 'epoch': 30.0}
{'loss': 0.0, 'learning_rate': 1.3846544715447154e-05, 'epoch': 30.03}
{'loss': 0.0, 'learning_rate': 1.3804200542005421e-05, 'epoch': 30.06}
{'loss': 0.0, 'learning_rate': 1.3761856368563686e-05, 'epoch': 30.09}
{'loss': 0.0186, 'learning_rate': 1.3719512195121953e-05, 'epoch': 30.12}
{'loss': 0.0023, 'learning_rate': 1.3677168021680217e-05, 'epoch': 30.15}
{'loss': 0.0068, 'learning_rate': 1.3634823848238485e-05, 'epoch': 30.18}
{'loss': 0.0, 'learning_rate': 1.359247967479675e-05, 'epoch': 30.21}
{'loss': 0.0214, 'learning_rate': 1.3550135501355014e-05, 'epoch': 30.24}
{'loss': 0.0, 'learning_rate': 1.350779132791328e-05, 'epoch': 30.27}
{'loss': 0.0, 'learning_rate': 1.3465447154471544e-05, 'epoch': 30.3}
{'loss': 0.0, 'learning_rate': 1.3423102981029811e-05, 'epoch': 30.34}
{'loss': 0.0, 'learning_rate': 1.3380758807588076e-05, 'epoch': 30.37}
{'loss': 0.0008, 'learning_rate': 1.3338414634146343e-05, 'epoch': 30.4}
{'loss': 0.0001, 'learning_rate': 1.3296070460704607e-05, 'epoch': 30.43}
{'loss': 0.0001, 'learning_rate': 1.3253726287262875e-05, 'epoch': 30.46}
{'loss': 0.0, 'learning_rate': 1.321138211382114e-05, 'epoch': 30.49}
{'loss': 0.0, 'learning_rate': 1.3169037940379405e-05, 'epoch': 30.52}
{'loss': 0.0001, 'learning_rate': 1.312669376693767e-05, 'epoch': 30.55}
{'loss': 0.0401, 'learning_rate': 1.3084349593495934e-05, 'epoch': 30.58}
{'loss': 0.0, 'learning_rate': 1.3042005420054201e-05, 'epoch': 30.61}
{'loss': 0.0, 'learning_rate': 1.2999661246612465e-05, 'epoch': 30.64}
{'loss': 0.0001, 'learning_rate': 1.2957317073170733e-05, 'epoch': 30.67}
{'loss': 0.0002, 'learning_rate': 1.2914972899728997e-05, 'epoch': 30.7}
{'loss': 0.0197, 'learning_rate': 1.2872628726287265e-05, 'epoch': 30.73}
{'loss': 0.0, 'learning_rate': 1.2830284552845529e-05, 'epoch': 30.76}
{'loss': 0.0115, 'learning_rate': 1.2787940379403795e-05, 'epoch': 30.79}
{'loss': 0.0, 'learning_rate': 1.274559620596206e-05, 'epoch': 30.82}
{'loss': 0.0, 'learning_rate': 1.2703252032520327e-05, 'epoch': 30.85}
{'loss': 0.0002, 'learning_rate': 1.2660907859078591e-05, 'epoch': 30.88}
{'loss': 0.0001, 'learning_rate': 1.2618563685636859e-05, 'epoch': 30.91}
{'loss': 0.0016, 'learning_rate': 1.2576219512195123e-05, 'epoch': 30.95}
{'loss': 0.0, 'learning_rate': 1.2533875338753387e-05, 'epoch': 30.98}
testset on epoch 31.0 acc:  0.66875  prec  0.679127059993288  rec  0.6687500000000001  f1  0.6301995152250603
{'eval_loss': 0.18885737657546997, 'eval_accuracy': 0.9833333333333333, 'eval_runtime': 6.7569, 'eval_samples_per_second': 44.399, 'eval_steps_per_second': 5.624, 'epoch': 31.0}
{'loss': 0.0, 'learning_rate': 1.2491531165311655e-05, 'epoch': 31.01}
{'loss': 0.0, 'learning_rate': 1.2449186991869919e-05, 'epoch': 31.04}
{'loss': 0.0, 'learning_rate': 1.2406842818428185e-05, 'epoch': 31.07}
{'loss': 0.0, 'learning_rate': 1.2364498644986451e-05, 'epoch': 31.1}
{'loss': 0.0163, 'learning_rate': 1.2322154471544715e-05, 'epoch': 31.13}
{'loss': 0.0003, 'learning_rate': 1.2279810298102981e-05, 'epoch': 31.16}
{'loss': 0.0004, 'learning_rate': 1.2237466124661247e-05, 'epoch': 31.19}
{'loss': 0.0002, 'learning_rate': 1.2195121951219513e-05, 'epoch': 31.22}
{'loss': 0.0, 'learning_rate': 1.2152777777777779e-05, 'epoch': 31.25}
{'loss': 0.0, 'learning_rate': 1.2110433604336045e-05, 'epoch': 31.28}
{'loss': 0.0, 'learning_rate': 1.2068089430894309e-05, 'epoch': 31.31}
{'loss': 0.0001, 'learning_rate': 1.2025745257452575e-05, 'epoch': 31.34}
{'loss': 0.018, 'learning_rate': 1.198340108401084e-05, 'epoch': 31.37}
{'loss': 0.0, 'learning_rate': 1.1941056910569107e-05, 'epoch': 31.4}
{'loss': 0.0, 'learning_rate': 1.1898712737127373e-05, 'epoch': 31.43}
{'loss': 0.0, 'learning_rate': 1.1856368563685639e-05, 'epoch': 31.46}
{'loss': 0.0061, 'learning_rate': 1.1814024390243903e-05, 'epoch': 31.49}
{'loss': 0.0004, 'learning_rate': 1.1771680216802169e-05, 'epoch': 31.52}
{'loss': 0.0, 'learning_rate': 1.1729336043360435e-05, 'epoch': 31.55}
{'loss': 0.0005, 'learning_rate': 1.1686991869918699e-05, 'epoch': 31.59}
{'loss': 0.0, 'learning_rate': 1.1644647696476965e-05, 'epoch': 31.62}
{'loss': 0.0, 'learning_rate': 1.160230352303523e-05, 'epoch': 31.65}
{'loss': 0.0, 'learning_rate': 1.1559959349593497e-05, 'epoch': 31.68}
{'loss': 0.0001, 'learning_rate': 1.1517615176151763e-05, 'epoch': 31.71}
{'loss': 0.0002, 'learning_rate': 1.1475271002710028e-05, 'epoch': 31.74}
{'loss': 0.0, 'learning_rate': 1.1432926829268294e-05, 'epoch': 31.77}
{'loss': 0.0006, 'learning_rate': 1.1390582655826559e-05, 'epoch': 31.8}
{'loss': 0.0, 'learning_rate': 1.1348238482384825e-05, 'epoch': 31.83}
{'loss': 0.0, 'learning_rate': 1.1305894308943089e-05, 'epoch': 31.86}
{'loss': 0.0, 'learning_rate': 1.1263550135501355e-05, 'epoch': 31.89}
{'loss': 0.0, 'learning_rate': 1.122120596205962e-05, 'epoch': 31.92}
{'loss': 0.01, 'learning_rate': 1.1178861788617887e-05, 'epoch': 31.95}
{'loss': 0.0, 'learning_rate': 1.1136517615176152e-05, 'epoch': 31.98}
testset on epoch 32.0 acc:  0.665625  prec  0.6597563157880355  rec  0.665625  f1  0.6171200554905631
{'eval_loss': 0.21350890398025513, 'eval_accuracy': 0.9666666666666667, 'eval_runtime': 6.8031, 'eval_samples_per_second': 44.097, 'eval_steps_per_second': 5.586, 'epoch': 32.0}
{'loss': 0.0, 'learning_rate': 1.1094173441734418e-05, 'epoch': 32.01}
{'loss': 0.0028, 'learning_rate': 1.1051829268292684e-05, 'epoch': 32.04}
{'loss': 0.0, 'learning_rate': 1.1009485094850948e-05, 'epoch': 32.07}
{'loss': 0.0, 'learning_rate': 1.0967140921409214e-05, 'epoch': 32.1}
{'loss': 0.0, 'learning_rate': 1.092479674796748e-05, 'epoch': 32.13}
{'loss': 0.0001, 'learning_rate': 1.0882452574525746e-05, 'epoch': 32.16}
{'loss': 0.0001, 'learning_rate': 1.0840108401084012e-05, 'epoch': 32.2}
{'loss': 0.0, 'learning_rate': 1.0797764227642276e-05, 'epoch': 32.23}
{'loss': 0.0, 'learning_rate': 1.0755420054200542e-05, 'epoch': 32.26}
{'loss': 0.0, 'learning_rate': 1.0713075880758808e-05, 'epoch': 32.29}
{'loss': 0.0, 'learning_rate': 1.0670731707317074e-05, 'epoch': 32.32}
{'loss': 0.0, 'learning_rate': 1.0628387533875338e-05, 'epoch': 32.35}
{'loss': 0.0, 'learning_rate': 1.0586043360433604e-05, 'epoch': 32.38}
{'loss': 0.0035, 'learning_rate': 1.054369918699187e-05, 'epoch': 32.41}
{'loss': 0.0, 'learning_rate': 1.0501355013550136e-05, 'epoch': 32.44}
{'loss': 0.0, 'learning_rate': 1.0459010840108402e-05, 'epoch': 32.47}
{'loss': 0.0, 'learning_rate': 1.0416666666666668e-05, 'epoch': 32.5}
{'loss': 0.0, 'learning_rate': 1.0374322493224934e-05, 'epoch': 32.53}
{'loss': 0.0, 'learning_rate': 1.0331978319783198e-05, 'epoch': 32.56}
{'loss': 0.0, 'learning_rate': 1.0289634146341464e-05, 'epoch': 32.59}
{'loss': 0.0038, 'learning_rate': 1.0247289972899728e-05, 'epoch': 32.62}
{'loss': 0.0, 'learning_rate': 1.0204945799457994e-05, 'epoch': 32.65}
{'loss': 0.0, 'learning_rate': 1.016260162601626e-05, 'epoch': 32.68}
{'loss': 0.0, 'learning_rate': 1.0120257452574526e-05, 'epoch': 32.71}
{'loss': 0.0, 'learning_rate': 1.0077913279132792e-05, 'epoch': 32.74}
{'loss': 0.0, 'learning_rate': 1.0035569105691058e-05, 'epoch': 32.77}
{'loss': 0.0, 'learning_rate': 9.993224932249324e-06, 'epoch': 32.8}
{'loss': 0.0001, 'learning_rate': 9.950880758807588e-06, 'epoch': 32.84}
{'loss': 0.0, 'learning_rate': 9.908536585365854e-06, 'epoch': 32.87}
{'loss': 0.0, 'learning_rate': 9.86619241192412e-06, 'epoch': 32.9}
{'loss': 0.0, 'learning_rate': 9.823848238482384e-06, 'epoch': 32.93}
{'loss': 0.0, 'learning_rate': 9.78150406504065e-06, 'epoch': 32.96}
{'loss': 0.0, 'learning_rate': 9.739159891598916e-06, 'epoch': 32.99}
testset on epoch 33.0 acc:  0.66875  prec  0.6398332943456855  rec  0.66875  f1  0.6271462139445659
{'eval_loss': 0.3941662311553955, 'eval_accuracy': 0.9466666666666667, 'eval_runtime': 6.8359, 'eval_samples_per_second': 43.886, 'eval_steps_per_second': 5.559, 'epoch': 33.0}
{'loss': 0.0, 'learning_rate': 9.696815718157182e-06, 'epoch': 33.02}
{'loss': 0.0, 'learning_rate': 9.654471544715448e-06, 'epoch': 33.05}
{'loss': 0.0, 'learning_rate': 9.612127371273714e-06, 'epoch': 33.08}
{'loss': 0.0059, 'learning_rate': 9.569783197831978e-06, 'epoch': 33.11}
{'loss': 0.0, 'learning_rate': 9.527439024390244e-06, 'epoch': 33.14}
{'loss': 0.0002, 'learning_rate': 9.48509485094851e-06, 'epoch': 33.17}
{'loss': 0.0, 'learning_rate': 9.442750677506776e-06, 'epoch': 33.2}
{'loss': 0.0, 'learning_rate': 9.400406504065042e-06, 'epoch': 33.23}
{'loss': 0.0, 'learning_rate': 9.358062330623308e-06, 'epoch': 33.26}
{'loss': 0.0004, 'learning_rate': 9.315718157181572e-06, 'epoch': 33.29}
{'loss': 0.0, 'learning_rate': 9.273373983739838e-06, 'epoch': 33.32}
{'loss': 0.0, 'learning_rate': 9.231029810298104e-06, 'epoch': 33.35}
{'loss': 0.0, 'learning_rate': 9.188685636856368e-06, 'epoch': 33.38}
{'loss': 0.0, 'learning_rate': 9.146341463414634e-06, 'epoch': 33.41}
{'loss': 0.0, 'learning_rate': 9.1039972899729e-06, 'epoch': 33.45}
{'loss': 0.0, 'learning_rate': 9.061653116531166e-06, 'epoch': 33.48}
{'loss': 0.0, 'learning_rate': 9.019308943089432e-06, 'epoch': 33.51}
{'loss': 0.0, 'learning_rate': 8.976964769647697e-06, 'epoch': 33.54}
{'loss': 0.0, 'learning_rate': 8.934620596205963e-06, 'epoch': 33.57}
{'loss': 0.0, 'learning_rate': 8.89227642276423e-06, 'epoch': 33.6}
{'loss': 0.0, 'learning_rate': 8.849932249322494e-06, 'epoch': 33.63}
{'loss': 0.0, 'learning_rate': 8.807588075880758e-06, 'epoch': 33.66}
{'loss': 0.0, 'learning_rate': 8.765243902439024e-06, 'epoch': 33.69}
{'loss': 0.0001, 'learning_rate': 8.72289972899729e-06, 'epoch': 33.72}
{'loss': 0.0, 'learning_rate': 8.680555555555556e-06, 'epoch': 33.75}
{'loss': 0.0, 'learning_rate': 8.638211382113821e-06, 'epoch': 33.78}
{'loss': 0.0, 'learning_rate': 8.595867208672087e-06, 'epoch': 33.81}
{'loss': 0.0, 'learning_rate': 8.553523035230353e-06, 'epoch': 33.84}
{'loss': 0.0, 'learning_rate': 8.51117886178862e-06, 'epoch': 33.87}
{'loss': 0.0, 'learning_rate': 8.468834688346883e-06, 'epoch': 33.9}
{'loss': 0.0, 'learning_rate': 8.42649051490515e-06, 'epoch': 33.93}
{'loss': 0.0, 'learning_rate': 8.384146341463415e-06, 'epoch': 33.96}
{'loss': 0.0002, 'learning_rate': 8.341802168021681e-06, 'epoch': 33.99}
testset on epoch 34.0 acc:  0.646875  prec  0.6441215676440427  rec  0.646875  f1  0.6133181345960086
{'eval_loss': 0.2939603626728058, 'eval_accuracy': 0.9566666666666667, 'eval_runtime': 6.9023, 'eval_samples_per_second': 43.464, 'eval_steps_per_second': 5.505, 'epoch': 34.0}
{'loss': 0.0001, 'learning_rate': 8.299457994579945e-06, 'epoch': 34.02}
{'loss': 0.0, 'learning_rate': 8.257113821138211e-06, 'epoch': 34.05}
{'loss': 0.0, 'learning_rate': 8.214769647696477e-06, 'epoch': 34.09}
{'loss': 0.0, 'learning_rate': 8.172425474254743e-06, 'epoch': 34.12}
{'loss': 0.0, 'learning_rate': 8.130081300813009e-06, 'epoch': 34.15}
{'loss': 0.0, 'learning_rate': 8.087737127371273e-06, 'epoch': 34.18}
{'loss': 0.0, 'learning_rate': 8.04539295392954e-06, 'epoch': 34.21}
{'loss': 0.0, 'learning_rate': 8.003048780487805e-06, 'epoch': 34.24}
{'loss': 0.0, 'learning_rate': 7.960704607046071e-06, 'epoch': 34.27}
{'loss': 0.0, 'learning_rate': 7.918360433604337e-06, 'epoch': 34.3}
{'loss': 0.0, 'learning_rate': 7.876016260162603e-06, 'epoch': 34.33}
{'loss': 0.0, 'learning_rate': 7.833672086720869e-06, 'epoch': 34.36}
{'loss': 0.0, 'learning_rate': 7.791327913279133e-06, 'epoch': 34.39}
{'loss': 0.0, 'learning_rate': 7.748983739837399e-06, 'epoch': 34.42}
{'loss': 0.0, 'learning_rate': 7.706639566395663e-06, 'epoch': 34.45}
{'loss': 0.0, 'learning_rate': 7.66429539295393e-06, 'epoch': 34.48}
{'loss': 0.0, 'learning_rate': 7.621951219512195e-06, 'epoch': 34.51}
{'loss': 0.0, 'learning_rate': 7.579607046070461e-06, 'epoch': 34.54}
{'loss': 0.0, 'learning_rate': 7.537262872628727e-06, 'epoch': 34.57}
{'loss': 0.0, 'learning_rate': 7.494918699186992e-06, 'epoch': 34.6}
{'loss': 0.0, 'learning_rate': 7.452574525745258e-06, 'epoch': 34.63}
{'loss': 0.0, 'learning_rate': 7.410230352303524e-06, 'epoch': 34.66}
{'loss': 0.0071, 'learning_rate': 7.36788617886179e-06, 'epoch': 34.7}
{'loss': 0.0117, 'learning_rate': 7.325542005420055e-06, 'epoch': 34.73}
{'loss': 0.0, 'learning_rate': 7.283197831978319e-06, 'epoch': 34.76}
{'loss': 0.0, 'learning_rate': 7.240853658536585e-06, 'epoch': 34.79}
{'loss': 0.0002, 'learning_rate': 7.198509485094851e-06, 'epoch': 34.82}
{'loss': 0.0, 'learning_rate': 7.156165311653117e-06, 'epoch': 34.85}
{'loss': 0.0, 'learning_rate': 7.113821138211382e-06, 'epoch': 34.88}
{'loss': 0.0, 'learning_rate': 7.071476964769648e-06, 'epoch': 34.91}
{'loss': 0.0, 'learning_rate': 7.029132791327914e-06, 'epoch': 34.94}
{'loss': 0.0, 'learning_rate': 6.98678861788618e-06, 'epoch': 34.97}
{'loss': 0.0017, 'learning_rate': 6.944444444444445e-06, 'epoch': 35.0}
testset on epoch 35.0 acc:  0.525  prec  0.6471572200451579  rec  0.525  f1  0.4870230948228874
{'eval_loss': 0.27182337641716003, 'eval_accuracy': 0.9666666666666667, 'eval_runtime': 6.9312, 'eval_samples_per_second': 43.283, 'eval_steps_per_second': 5.482, 'epoch': 35.0}
{'loss': 0.0, 'learning_rate': 6.902100271002711e-06, 'epoch': 35.03}
{'loss': 0.0002, 'learning_rate': 6.859756097560977e-06, 'epoch': 35.06}
{'loss': 0.0, 'learning_rate': 6.8174119241192425e-06, 'epoch': 35.09}
{'loss': 0.0062, 'learning_rate': 6.775067750677507e-06, 'epoch': 35.12}
{'loss': 0.0, 'learning_rate': 6.732723577235772e-06, 'epoch': 35.15}
{'loss': 0.0, 'learning_rate': 6.690379403794038e-06, 'epoch': 35.18}
{'loss': 0.0, 'learning_rate': 6.648035230352304e-06, 'epoch': 35.21}
{'loss': 0.0001, 'learning_rate': 6.60569105691057e-06, 'epoch': 35.24}
{'loss': 0.0, 'learning_rate': 6.563346883468835e-06, 'epoch': 35.27}
{'loss': 0.0, 'learning_rate': 6.521002710027101e-06, 'epoch': 35.3}
{'loss': 0.0007, 'learning_rate': 6.4786585365853665e-06, 'epoch': 35.34}
{'loss': 0.0, 'learning_rate': 6.4363143631436324e-06, 'epoch': 35.37}
{'loss': 0.0027, 'learning_rate': 6.3939701897018975e-06, 'epoch': 35.4}
{'loss': 0.0, 'learning_rate': 6.3516260162601634e-06, 'epoch': 35.43}
{'loss': 0.0, 'learning_rate': 6.309281842818429e-06, 'epoch': 35.46}
{'loss': 0.0, 'learning_rate': 6.266937669376694e-06, 'epoch': 35.49}
{'loss': 0.0, 'learning_rate': 6.2245934959349595e-06, 'epoch': 35.52}
{'loss': 0.0, 'learning_rate': 6.1822493224932254e-06, 'epoch': 35.55}
{'loss': 0.0, 'learning_rate': 6.1399051490514905e-06, 'epoch': 35.58}
{'loss': 0.0, 'learning_rate': 6.0975609756097564e-06, 'epoch': 35.61}
{'loss': 0.0, 'learning_rate': 6.055216802168022e-06, 'epoch': 35.64}
{'loss': 0.0, 'learning_rate': 6.0128726287262874e-06, 'epoch': 35.67}
{'loss': 0.0, 'learning_rate': 5.970528455284553e-06, 'epoch': 35.7}
{'loss': 0.0, 'learning_rate': 5.928184281842819e-06, 'epoch': 35.73}
{'loss': 0.0029, 'learning_rate': 5.885840108401084e-06, 'epoch': 35.76}
{'loss': 0.0, 'learning_rate': 5.843495934959349e-06, 'epoch': 35.79}
{'loss': 0.0, 'learning_rate': 5.801151761517615e-06, 'epoch': 35.82}
{'loss': 0.0, 'learning_rate': 5.758807588075881e-06, 'epoch': 35.85}
{'loss': 0.0, 'learning_rate': 5.716463414634147e-06, 'epoch': 35.88}
{'loss': 0.0, 'learning_rate': 5.674119241192412e-06, 'epoch': 35.91}
{'loss': 0.0002, 'learning_rate': 5.631775067750677e-06, 'epoch': 35.95}
{'loss': 0.0, 'learning_rate': 5.589430894308943e-06, 'epoch': 35.98}
testset on epoch 36.0 acc:  0.653125  prec  0.664876302757172  rec  0.653125  f1  0.6237504857395213
{'eval_loss': 0.29870301485061646, 'eval_accuracy': 0.97, 'eval_runtime': 6.7149, 'eval_samples_per_second': 44.677, 'eval_steps_per_second': 5.659, 'epoch': 36.0}
{'loss': 0.0, 'learning_rate': 5.547086720867209e-06, 'epoch': 36.01}
{'loss': 0.0117, 'learning_rate': 5.504742547425474e-06, 'epoch': 36.04}
{'loss': 0.0, 'learning_rate': 5.46239837398374e-06, 'epoch': 36.07}
{'loss': 0.0, 'learning_rate': 5.420054200542006e-06, 'epoch': 36.1}
{'loss': 0.0, 'learning_rate': 5.377710027100271e-06, 'epoch': 36.13}
{'loss': 0.0, 'learning_rate': 5.335365853658537e-06, 'epoch': 36.16}
{'loss': 0.0, 'learning_rate': 5.293021680216802e-06, 'epoch': 36.19}
{'loss': 0.0, 'learning_rate': 5.250677506775068e-06, 'epoch': 36.22}
{'loss': 0.0003, 'learning_rate': 5.208333333333334e-06, 'epoch': 36.25}
{'loss': 0.0, 'learning_rate': 5.165989159891599e-06, 'epoch': 36.28}
{'loss': 0.0, 'learning_rate': 5.123644986449864e-06, 'epoch': 36.31}
{'loss': 0.0021, 'learning_rate': 5.08130081300813e-06, 'epoch': 36.34}
{'loss': 0.0, 'learning_rate': 5.038956639566396e-06, 'epoch': 36.37}
{'loss': 0.0, 'learning_rate': 4.996612466124662e-06, 'epoch': 36.4}
{'loss': 0.0, 'learning_rate': 4.954268292682927e-06, 'epoch': 36.43}
{'loss': 0.0, 'learning_rate': 4.911924119241192e-06, 'epoch': 36.46}
{'loss': 0.0, 'learning_rate': 4.869579945799458e-06, 'epoch': 36.49}
{'loss': 0.0, 'learning_rate': 4.827235772357724e-06, 'epoch': 36.52}
{'loss': 0.0, 'learning_rate': 4.784891598915989e-06, 'epoch': 36.55}
{'loss': 0.0, 'learning_rate': 4.742547425474255e-06, 'epoch': 36.59}
{'loss': 0.0016, 'learning_rate': 4.700203252032521e-06, 'epoch': 36.62}
{'loss': 0.0, 'learning_rate': 4.657859078590786e-06, 'epoch': 36.65}
{'loss': 0.0, 'learning_rate': 4.615514905149052e-06, 'epoch': 36.68}
{'loss': 0.0, 'learning_rate': 4.573170731707317e-06, 'epoch': 36.71}
{'loss': 0.0, 'learning_rate': 4.530826558265583e-06, 'epoch': 36.74}
{'loss': 0.0, 'learning_rate': 4.488482384823849e-06, 'epoch': 36.77}
{'loss': 0.0, 'learning_rate': 4.446138211382115e-06, 'epoch': 36.8}
{'loss': 0.0, 'learning_rate': 4.403794037940379e-06, 'epoch': 36.83}
{'loss': 0.0, 'learning_rate': 4.361449864498645e-06, 'epoch': 36.86}
{'loss': 0.0, 'learning_rate': 4.319105691056911e-06, 'epoch': 36.89}
{'loss': 0.0, 'learning_rate': 4.276761517615177e-06, 'epoch': 36.92}
{'loss': 0.0, 'learning_rate': 4.234417344173442e-06, 'epoch': 36.95}
{'loss': 0.0, 'learning_rate': 4.192073170731708e-06, 'epoch': 36.98}
testset on epoch 37.0 acc:  0.61875  prec  0.6453824907949186  rec  0.61875  f1  0.5759105672531152
{'eval_loss': 0.34590962529182434, 'eval_accuracy': 0.9633333333333334, 'eval_runtime': 6.8744, 'eval_samples_per_second': 43.64, 'eval_steps_per_second': 5.528, 'epoch': 37.0}
{'loss': 0.0, 'learning_rate': 4.149728997289973e-06, 'epoch': 37.01}
{'loss': 0.0, 'learning_rate': 4.107384823848239e-06, 'epoch': 37.04}
{'loss': 0.0, 'learning_rate': 4.0650406504065046e-06, 'epoch': 37.07}
{'loss': 0.0, 'learning_rate': 4.02269647696477e-06, 'epoch': 37.1}
{'loss': 0.0, 'learning_rate': 3.9803523035230356e-06, 'epoch': 37.13}
{'loss': 0.0, 'learning_rate': 3.9380081300813015e-06, 'epoch': 37.16}
{'loss': 0.0, 'learning_rate': 3.8956639566395666e-06, 'epoch': 37.2}
{'loss': 0.0, 'learning_rate': 3.853319783197832e-06, 'epoch': 37.23}
{'loss': 0.0, 'learning_rate': 3.8109756097560976e-06, 'epoch': 37.26}
{'loss': 0.0, 'learning_rate': 3.7686314363143635e-06, 'epoch': 37.29}
{'loss': 0.0, 'learning_rate': 3.726287262872629e-06, 'epoch': 37.32}
{'loss': 0.0, 'learning_rate': 3.683943089430895e-06, 'epoch': 37.35}
{'loss': 0.0, 'learning_rate': 3.6415989159891595e-06, 'epoch': 37.38}
{'loss': 0.0, 'learning_rate': 3.5992547425474255e-06, 'epoch': 37.41}
{'loss': 0.0, 'learning_rate': 3.556910569105691e-06, 'epoch': 37.44}
{'loss': 0.0, 'learning_rate': 3.514566395663957e-06, 'epoch': 37.47}
{'loss': 0.0, 'learning_rate': 3.4722222222222224e-06, 'epoch': 37.5}
{'loss': 0.0, 'learning_rate': 3.4298780487804883e-06, 'epoch': 37.53}
{'loss': 0.0, 'learning_rate': 3.3875338753387534e-06, 'epoch': 37.56}
{'loss': 0.0, 'learning_rate': 3.345189701897019e-06, 'epoch': 37.59}
{'loss': 0.0, 'learning_rate': 3.302845528455285e-06, 'epoch': 37.62}
{'loss': 0.0, 'learning_rate': 3.2605013550135503e-06, 'epoch': 37.65}
{'loss': 0.0, 'learning_rate': 3.2181571815718162e-06, 'epoch': 37.68}
{'loss': 0.0, 'learning_rate': 3.1758130081300817e-06, 'epoch': 37.71}
{'loss': 0.0, 'learning_rate': 3.133468834688347e-06, 'epoch': 37.74}
{'loss': 0.0, 'learning_rate': 3.0911246612466127e-06, 'epoch': 37.77}
{'loss': 0.0, 'learning_rate': 3.0487804878048782e-06, 'epoch': 37.8}
{'loss': 0.0058, 'learning_rate': 3.0064363143631437e-06, 'epoch': 37.84}
{'loss': 0.0, 'learning_rate': 2.9640921409214096e-06, 'epoch': 37.87}
{'loss': 0.0, 'learning_rate': 2.9217479674796747e-06, 'epoch': 37.9}
{'loss': 0.0, 'learning_rate': 2.8794037940379406e-06, 'epoch': 37.93}
{'loss': 0.0, 'learning_rate': 2.837059620596206e-06, 'epoch': 37.96}
{'loss': 0.0, 'learning_rate': 2.7947154471544716e-06, 'epoch': 37.99}
testset on epoch 38.0 acc:  0.628125  prec  0.6519195629503662  rec  0.628125  f1  0.5837205114620454
